#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,year
98,Orhan Haciyeva,GAZ,31,19.0,4.8,1.8,4.2,.442,0.6,2.0,.302,0.5,0.6,.842,0.8,2.7,3.5,0.6,0.4,0.2,0.5,1.8,2019
99,Shevon Thompson,IBB,4,15.0,4.8,2.0,3.8,.533,0.0,0.0,.000,0.8,1.3,.600,2.3,2.0,4.3,0.0,0.3,0.3,0.8,1.5,2019
100,Serkan Mentese,AFYO,27,17.5,4.6,1.7,4.5,.369,0.9,2.8,.333,0.4,0.6,.588,0.5,1.3,1.8,3.0,1.0,0.0,1.3,1.7,2019
101,Ismail Cem Ulusoy,BVS,27,15.5,4.1,1.7,4.4,.390,0.4,1.9,.240,0.2,0.3,.857,0.5,1.3,1.8,2.1,0.9,0.0,1.0,2.7,2019
102,Kameron Chatman,PIN,13,14.1,3.6,1.2,4.3,.286,0.5,2.8,.167,0.7,1.0,.692,0.3,2.0,2.3,0.6,0.6,0.1,0.3,1.2,2019
1,Trae Golden,BAHC,22,35.2,23.0,8.6,17.7,.488,1.9,4.9,.393,3.8,4.6,.814,0.6,3.6,4.3,7.8,0.7,0.0,4.3,2.3,2020
2,Matt Mobley,ITU,14,33.0,21.6,7.1,15.3,.467,3.3,7.7,.426,4.1,4.8,.851,0.6,3.2,3.8,3.9,1.3,0.4,3.3,2.1,2020
3,Andrew Andrews,DEM,17,35.5,20.8,6.2,14.8,.422,2.6,6.8,.388,5.6,6.3,.897,0.4,3.4,3.8,4.5,1.5,0.1,3.1,3.1,2020
4,Kenny Hayes,DEM,13,36.6,19.8,5.7,14.6,.389,1.8,5.8,.316,6.6,7.7,.860,0.3,2.0,2.3,4.8,0.6,0.0,3.2,1.2,2020
5,Elmedin Kikanovic,OGA,19,30.8,19.3,7.7,13.6,.568,0.0,0.1,.000,3.8,5.8,.658,2.9,4.3,7.2,1.4,0.5,0.4,2.1,2.7,2020
6,Gian Clavell,BURS,12,31.0,18.7,6.5,13.7,.476,2.5,6.7,.375,3.2,4.5,.704,0.7,2.8,3.5,1.7,1.6,0.3,2.6,2.6,2020
7,Allerik Freeman,BURS,14,36.0,18.5,6.5,14.0,.464,2.9,6.6,.430,2.6,3.6,.740,0.9,3.8,4.6,4.1,1.0,0.0,2.5,1.9,2020
8,Archie Goodwin,ITU,17,33.3,17.8,6.5,13.1,.493,0.9,2.4,.366,4.0,6.2,.642,0.5,3.1,3.5,2.5,1.9,0.9,3.1,2.2,2020
9,Shaquielle McKissic,BES,17,32.4,17.6,6.7,12.6,.530,1.4,4.5,.316,2.8,3.8,.750,0.9,3.5,4.4,3.2,1.4,0.1,2.3,1.9,2020
10,Nando De Colo,FEN,13,28.4,17.4,6.1,11.1,.549,2.3,4.9,.469,2.9,3.5,.844,0.5,2.8,3.3,3.4,1.5,0.2,1.8,2.1,2020
11,Ivan Buva,GAZ,16,28.0,17.1,6.6,11.6,.570,0.4,1.1,.412,3.4,5.2,.663,2.7,5.6,8.3,1.8,0.6,0.3,2.0,2.4,2020
12,Jordon Crawford,AFYO,23,32.6,16.4,6.2,13.0,.475,1.9,5.1,.376,2.1,2.7,.778,0.5,2.1,2.6,5.7,1.8,0.0,3.3,3.0,2020
13,Stevan Jelovac,GAZ,20,22.4,15.6,4.6,8.9,.511,1.6,3.8,.427,4.9,5.8,.845,1.3,4.4,5.7,1.2,0.5,0.2,0.8,1.5,2020
14,Devin Williams,TOF,22,24.9,15.4,5.6,9.2,.609,0.4,0.7,.563,3.8,5.1,.735,2.5,5.0,7.5,1.9,0.6,0.2,1.5,2.2,2020
15,Chris Jones,BURS,23,34.5,15.3,6.2,12.5,.495,0.9,2.9,.318,2.1,2.6,.800,0.5,2.7,3.2,6.8,1.9,0.1,2.9,2.3,2020
16,Chris Warren,OGA,23,32.3,15.0,5.5,12.7,.433,2.1,5.5,.389,2.0,2.6,.763,0.5,2.7,3.2,3.9,0.6,0.0,1.7,2.1,2020
17,Jaime Smith,BVS,20,29.1,14.2,4.7,10.0,.467,2.1,5.4,.383,2.8,3.2,.889,0.2,1.3,1.5,4.6,0.6,0.0,2.4,2.4,2020
18,Dwight Hardy,BAHC,23,35.5,14.1,5.0,10.9,.454,2.4,6.0,.406,1.7,2.3,.769,0.4,2.2,2.6,2.5,0.9,0.1,1.2,1.7,2020
19,Dwight Coleby,ITU,15,29.6,14.1,5.5,8.6,.636,0.0,0.1,.000,3.1,4.4,.712,3.5,3.9,7.4,0.9,0.3,0.4,2.1,2.3,2020
20,Jordan Theodore,BES,12,31.4,13.8,4.9,11.4,.431,1.1,4.1,.265,2.8,3.3,.850,0.8,2.0,2.8,6.8,1.1,0.0,2.3,2.8,2020
21,Aaron Harrison,GAL,22,29.0,13.7,4.7,10.0,.470,2.3,5.8,.394,2.1,2.9,.719,0.4,3.2,3.5,3.2,1.8,0.2,1.4,2.8,2020
22,Rodrigue Beaubois,EFE,14,23.1,13.7,5.1,10.4,.497,2.5,6.2,.402,0.9,1.3,.722,0.3,2.3,2.6,2.4,0.8,0.5,0.8,0.9,2020
23,Sammy Mejia,TOF,17,28.1,13.6,4.7,9.6,.488,1.7,3.9,.439,2.5,2.8,.915,0.9,2.0,2.9,3.3,1.4,0.2,1.0,1.7,2020
24,Talib Zanna,AFYO,23,30.2,13.6,5.1,9.7,.532,0.1,0.2,.500,3.3,5.8,.564,3.1,6.0,9.1,1.7,1.3,0.1,2.8,3.2,2020
25,Perry Jones,BURS,21,32.2,13.6,5.2,11.7,.443,1.7,4.8,.356,1.5,1.8,.838,0.6,4.6,5.2,1.3,0.7,0.4,2.1,2.4,2020
26,JaJuan Johnson,BAHC,18,31.1,13.6,5.5,11.3,.485,0.1,0.6,.091,2.5,3.1,.804,2.4,5.2,7.6,1.2,0.8,1.0,1.6,3.0,2020
27,Kyle Wiltjer,TUR,21,27.2,13.4,4.6,9.9,.464,2.0,5.0,.404,2.3,2.9,.800,0.8,4.3,5.1,1.4,0.3,0.3,1.9,2.1,2020
28,Drew Crawford,GAZ,17,29.9,13.4,4.8,9.7,.491,1.4,3.4,.414,2.5,3.0,.824,0.2,3.1,3.3,1.6,0.6,0.3,1.4,2.8,2020
29,Tony Taylor,PIN,22,24.9,13.2,4.6,9.1,.502,2.1,4.4,.474,1.9,2.1,.913,0.6,1.8,2.4,4.1,0.8,0.0,1.5,2.5,2020
30,Shane Larkin,EFE,10,23.7,12.9,4.3,10.0,.430,1.9,6.2,.306,2.4,2.5,.960,0.9,1.8,2.7,4.0,1.4,0.1,1.7,1.4,2020
31,Robert Upshaw,DEM,19,26.7,12.9,5.6,10.2,.549,0.0,0.2,.000,1.7,3.0,.579,2.3,5.7,7.9,1.2,0.2,1.1,2.7,2.4,2020
32,Cameron Clark,BAHC,16,28.5,12.8,5.4,11.7,.460,0.1,0.4,.333,1.9,3.3,.596,2.5,3.1,5.6,1.0,1.2,0.1,1.5,2.6,2020
33,Melih Mahmutoglu,FEN,23,25.2,12.8,5.0,9.7,.514,2.0,5.2,.395,0.8,0.8,1.000,0.1,1.7,1.8,0.9,0.7,0.0,0.7,2.0,2020
34,Mangok Mathiang,BAHC,18,33.3,12.7,4.9,9.0,.543,0.0,0.3,.000,2.9,4.3,.679,3.0,7.6,10.6,1.7,1.1,1.4,1.7,2.6,2020
35,Omar Prewitt,BVS,20,24.4,12.6,4.5,9.3,.481,2.3,5.4,.430,1.4,2.1,.683,0.8,3.7,4.5,2.0,0.5,0.1,1.5,2.0,2020
36,Jordan Morgan,PIN,22,23.2,12.5,5.4,8.0,.676,0.0,0.0,.000,1.7,2.5,.679,3.2,4.2,7.4,1.5,1.0,0.6,1.5,2.9,2020
37,Zach Auguste,GAL,23,23.4,12.4,5.0,8.4,.601,0.0,0.0,.000,2.3,4.5,.510,2.8,3.9,6.7,1.4,1.5,1.0,1.7,2.9,2020
38,Greg Whittington,GAL,14,25.9,12.4,4.6,7.9,.586,1.4,2.6,.528,1.7,2.5,.686,1.2,3.6,4.9,1.6,1.0,0.4,1.4,2.0,2020
39,Jason Rich,GAZ,15,30.6,12.3,4.7,10.3,.455,1.8,4.9,.365,1.2,1.6,.750,0.4,1.7,2.1,3.9,0.6,0.1,2.5,2.9,2020
40,Vasilje Micic,EFE,16,25.7,12.3,3.8,10.3,.372,1.4,5.6,.258,3.3,4.0,.813,0.3,1.6,1.9,6.4,0.9,0.0,2.3,1.9,2020
41,Alex Poythress,GAL,13,26.8,12.3,5.2,10.2,.508,0.3,1.8,.174,1.7,2.7,.629,1.9,4.0,5.9,1.0,0.7,0.5,2.8,2.8,2020
42,"Bonzie Colson, Jr.",DBI,23,22.2,12.2,4.4,8.6,.515,0.6,1.7,.368,2.7,3.0,.900,1.9,3.3,5.2,1.0,1.4,0.6,1.3,2.2,2020
43,Gregor Hrovat,AFYO,22,31.9,12.1,3.9,10.5,.374,1.6,5.3,.302,2.7,3.4,.811,1.0,3.0,4.0,4.8,1.8,0.2,2.8,3.2,2020
44,Moustapha Fall,TUR,22,26.3,12.0,5.0,6.2,.803,0.0,0.0,.000,2.0,3.5,.584,2.8,5.4,8.2,2.1,0.5,1.5,2.0,2.6,2020
45,Cevher Ozer,OGA,23,32.0,11.9,4.4,10.0,.443,1.6,5.0,.325,1.4,1.9,.750,1.5,5.0,6.5,2.8,0.6,0.3,1.6,1.9,2020
46,Ridvan Oncel,BVS,20,21.5,11.8,4.1,8.0,.516,0.7,2.2,.326,2.9,3.7,.795,0.4,1.4,1.8,2.2,0.9,0.2,2.5,2.1,2020
47,Amath M'Baye,PIN,23,26.4,11.6,4.0,9.4,.419,2.0,5.3,.385,1.6,2.1,.771,0.8,2.8,3.6,2.7,0.5,0.6,1.5,1.9,2020
48,Krunoslav Simon,EFE,12,23.7,11.5,4.2,8.3,.500,2.2,5.0,.433,1.0,1.1,.923,0.6,2.8,3.3,2.9,0.4,0.3,1.2,1.0,2020
49,Tibor Pleiss,EFE,15,22.3,11.4,5.0,8.1,.620,0.2,0.5,.429,1.2,1.4,.857,2.5,4.1,6.6,0.6,0.6,0.5,1.5,2.2,2020
50,Nick Johnson,TUR,23,29.4,11.4,4.3,9.7,.446,0.7,2.7,.262,2.0,2.5,.807,0.7,2.7,3.3,4.9,1.1,0.6,2.9,2.7,2020
51,Alec Peters,EFE,10,25.5,11.3,4.0,8.6,.465,1.7,4.8,.354,1.6,1.9,.842,1.2,3.4,4.6,1.6,0.5,0.1,0.9,1.9,2020
52,Antonio Campbell,ITU,18,25.8,11.1,4.2,9.9,.419,2.2,5.6,.390,0.6,0.9,.688,1.7,4.1,5.8,0.8,0.3,0.9,1.6,3.4,2020
53,Kostas Sloukas,FEN,14,32.5,11.1,3.0,7.2,.416,1.5,3.6,.420,3.6,3.9,.926,0.4,2.5,2.9,6.9,1.4,0.1,2.1,1.4,2020
54,Peyton Aldridge,AFYO,23,29.9,11.0,4.0,8.3,.484,2.2,4.9,.442,0.9,1.0,.870,1.2,3.8,5.0,1.5,0.9,0.3,0.5,2.8,2020
55,Gabriel Olaseni,BURS,23,33.4,11.0,4.2,6.4,.655,0.0,0.1,.000,2.5,3.2,.784,3.5,5.2,8.7,1.1,0.6,0.7,1.5,3.7,2020
56,Tai Webster,GAL,18,25.4,10.9,4.3,9.3,.464,1.0,3.4,.295,1.3,1.8,.697,0.4,2.1,2.4,4.1,0.9,0.1,2.4,2.2,2020
57,Chris Singleton,EFE,13,28.7,10.9,3.3,7.0,.473,1.5,3.6,.426,2.8,3.8,.720,1.2,3.8,4.9,1.4,0.8,0.3,1.0,2.5,2020
58,Ismet Akpinar,BES,20,24.2,10.9,3.2,7.9,.399,1.9,4.8,.385,2.8,2.9,.948,0.4,1.4,1.8,2.3,0.5,0.2,1.3,2.9,2020
59,Ian Hummer,BVS,19,28.1,10.8,4.5,7.5,.601,0.8,1.9,.417,1.0,2.0,.500,1.5,3.7,5.2,2.4,0.6,0.6,0.7,2.3,2020
60,Tarik Phillip,TOF,21,24.9,10.8,4.0,8.8,.454,1.3,3.6,.360,1.5,1.9,.821,0.4,2.5,2.9,2.7,1.1,0.1,1.5,1.8,2020
61,Emanuel Terry,BVS,20,28.4,10.8,4.6,6.4,.719,0.0,0.0,.000,1.6,2.5,.653,2.0,5.9,7.9,1.3,1.1,1.1,1.5,2.8,2020
62,Corey Davis,AFYO,23,29.6,10.7,3.7,8.7,.423,1.9,4.7,.407,1.4,1.6,.917,0.7,1.8,2.4,2.3,0.9,0.0,1.9,3.2,2020
63,Jarrod Jones,DBI,23,23.8,10.7,4.3,9.3,.458,1.1,3.7,.310,1.1,1.6,.694,1.8,3.0,4.8,0.8,0.8,0.2,1.0,1.8,2020
64,Sinan Guler,DBI,23,22.2,10.7,4.0,9.8,.409,1.5,4.7,.321,1.2,1.7,.718,0.6,1.7,2.3,4.6,0.7,0.1,1.4,1.8,2020
65,Derrick Williams,FEN,17,24.8,10.7,3.9,8.6,.456,1.5,4.2,.352,1.4,2.1,.639,0.5,3.1,3.6,2.0,0.9,0.5,1.6,1.9,2020
66,Tyler Kalinoski,BVS,20,27.3,10.7,4.1,9.3,.441,1.8,4.3,.424,0.7,0.9,.824,0.7,2.8,3.5,3.2,1.1,0.1,1.3,2.8,2020
67,Nemanja Djurisic,BES,23,22.3,10.0,3.9,7.9,.495,0.8,2.6,.322,1.3,2.2,.620,1.2,2.9,4.1,1.0,0.5,0.3,1.4,2.5,2020
68,Joffrey Lauvergne,FEN,12,21.6,9.9,4.5,6.8,.667,0.3,0.8,.400,0.6,1.8,.333,2.0,4.7,6.7,1.9,0.4,0.2,2.0,2.1,2020
69,D.J. Kennedy,PIN,21,24.3,9.9,3.5,6.9,.503,0.1,0.7,.214,2.8,3.5,.808,1.6,4.6,6.1,2.7,0.7,0.3,1.6,1.3,2020
70,Muhammed Baygul,TUR,20,23.8,9.9,3.3,7.9,.414,1.1,3.1,.339,2.4,3.0,.783,0.9,3.0,3.9,2.7,0.6,0.0,1.8,2.3,2020
71,R.J. Hunter,TUR,16,24.5,9.8,3.3,8.8,.379,1.7,5.9,.284,1.5,2.2,.686,0.1,3.2,3.3,2.9,1.0,0.8,1.1,2.3,2020
72,Muhsin Yasar,TOF,23,15.6,9.7,3.9,5.7,.682,0.0,0.0,.000,1.9,2.3,.815,1.2,1.8,3.0,0.7,0.6,0.6,1.0,2.3,2020
73,Matt Lojeski,TOF,21,24.7,9.7,3.6,6.9,.517,1.3,3.5,.378,1.2,1.6,.765,0.6,2.8,3.4,2.4,0.7,0.0,1.5,1.0,2020
74,James Anderson,EFE,12,20.6,9.7,3.3,7.3,.460,2.0,4.7,.429,1.0,1.1,.923,0.9,2.7,3.6,1.3,0.9,0.3,0.7,1.1,2020
75,Charlon Kloof,OGA,19,25.1,9.6,3.3,6.4,.508,0.7,2.1,.359,2.4,3.3,.714,1.3,2.9,4.2,2.4,1.2,0.1,1.6,3.1,2020
76,Brandon Triche,PIN,16,22.1,9.6,3.9,9.3,.419,1.3,4.4,.282,0.6,0.9,.667,0.4,1.8,2.1,3.2,0.7,0.1,1.3,1.8,2020
77,Burak Yildizli,BES,20,26.5,9.6,3.7,7.6,.487,0.6,2.0,.282,1.6,2.8,.571,1.4,3.8,5.1,1.9,0.8,0.0,1.6,1.8,2020
78,Toddrick Gotcher,BES,23,28.1,9.4,3.1,8.0,.389,1.5,4.5,.337,1.6,2.0,.787,1.3,3.4,4.7,2.3,1.5,0.2,0.7,1.3,2020
79,Sarunas Vasiliauskas,GAZ,20,24.6,9.3,2.7,5.8,.470,1.7,3.8,.453,2.2,2.7,.811,0.2,1.1,1.3,5.3,0.3,0.0,1.4,2.4,2020
80,Nikola Kalinic,FEN,15,26.7,9.2,3.3,7.1,.462,0.8,3.1,.255,1.9,2.0,.933,1.1,1.8,2.9,3.3,0.9,0.2,1.7,2.3,2020
81,Doron Lamb,DBI,20,19.1,9.2,3.5,7.5,.467,1.6,3.6,.451,0.6,0.8,.800,0.3,1.1,1.3,2.1,0.7,0.0,1.0,1.9,2020
82,D.J. White,TOF,20,22.1,9.2,3.1,6.1,.508,1.2,2.4,.511,1.8,2.1,.833,0.4,2.4,2.8,1.3,0.4,0.2,1.3,2.1,2020
83,James Birsen,PIN,23,22.2,9.1,3.8,8.0,.473,1.0,3.0,.329,0.5,0.8,.632,1.6,3.2,4.8,1.7,0.7,0.1,1.0,2.1,2020
84,Kartal Ozmizrak,DBI,21,21.8,9.0,2.9,7.4,.391,1.7,4.8,.347,1.6,2.0,.786,0.5,1.7,2.1,3.6,1.1,0.1,0.9,1.9,2020
85,Bugrahan Tuncer,EFE,23,19.0,8.9,3.5,7.1,.497,1.3,3.0,.449,0.5,0.8,.667,0.7,2.5,3.2,2.8,0.8,0.0,1.3,1.3,2020
86,Dorukhan Engindeniz,OGA,22,23.2,8.9,3.3,7.4,.448,2.1,5.1,.411,0.2,0.3,.571,0.5,1.4,1.8,1.6,0.4,0.1,0.8,2.6,2020
87,Birkan Batuk,BES,11,25.5,8.6,3.1,7.6,.405,1.6,4.1,.400,0.8,1.4,.600,0.4,2.5,2.9,2.3,1.1,0.0,2.1,2.5,2020
88,T.J. Campbell,TUR,21,28.8,8.6,2.8,6.5,.423,2.0,4.7,.418,1.1,1.5,.742,0.3,1.4,1.8,3.5,0.7,0.0,1.4,2.7,2020
89,James McAdoo,BES,11,20.7,8.5,3.8,6.2,.618,0.0,0.1,.000,0.9,1.5,.588,2.7,3.9,6.6,0.8,0.7,1.0,0.9,1.6,2020
90,Jeremy Saffold,DEM,21,27.6,8.5,3.2,7.3,.438,0.9,2.9,.311,1.2,1.5,.806,1.4,3.4,4.8,0.6,0.5,0.2,0.8,1.9,2020
91,Osiris Eldridge,DEM,14,31.0,8.4,3.1,10.5,.293,1.3,5.9,.217,0.9,1.7,.542,0.9,4.6,5.4,3.8,1.9,0.2,1.9,2.4,2020
92,Johnny Hamilton,DBI,22,23.7,8.2,3.3,6.3,.525,0.0,0.2,.250,1.5,2.5,.611,3.1,3.4,6.5,1.0,0.5,1.5,1.3,2.5,2020
93,Gigi Datome,FEN,6,20.9,8.2,2.8,5.5,.515,1.7,3.2,.526,0.8,0.8,1.000,0.5,2.5,3.0,1.0,0.2,0.3,0.7,2.7,2020
94,Sertac Sanli,EFE,23,16.2,7.8,3.2,5.3,.612,0.4,0.6,.643,1.0,1.2,.815,1.6,3.2,4.7,0.6,0.5,0.8,0.7,3.0,2020
95,Leo Westermann,FEN,15,21.1,7.7,2.9,6.8,.422,1.5,4.1,.371,0.4,0.5,.750,0.5,1.7,2.1,4.3,1.1,0.1,1.6,2.5,2020
96,Baris Ermis,TOF,21,21.0,7.7,2.6,5.0,.529,0.8,2.2,.348,1.7,2.0,.854,0.3,2.0,2.4,6.7,0.9,0.0,2.1,1.6,2020
97,Gary Browne,DBI,20,20.0,7.5,2.7,6.6,.402,1.1,3.3,.333,1.1,1.5,.724,0.3,1.8,2.1,3.5,0.7,0.1,1.8,2.0,2020
98,Oguz Savas,BES,19,16.8,7.4,2.8,5.4,.524,0.1,0.3,.400,1.6,2.2,.738,1.5,2.8,4.3,1.1,0.5,0.3,1.2,2.0,2020
99,Sehmus Hazer,BVS,23,19.4,7.4,2.8,7.6,.366,0.7,2.5,.263,1.2,1.7,.675,0.9,1.5,2.4,1.8,0.9,0.0,1.4,1.3,2020
100,Gani Erdi Gulaslan,AFYO,22,22.3,7.4,2.4,5.5,.442,0.8,2.8,.295,1.7,2.4,.731,0.9,3.3,4.2,1.9,0.6,0.1,1.7,2.0,2020
101,Yigit Arslan,GAL,20,21.5,7.4,2.8,6.4,.441,1.2,3.8,.307,0.6,1.0,.632,0.3,2.7,3.0,2.3,0.9,0.1,1.2,1.5,2020
102,Mert Celep,DEM,23,29.9,7.3,2.7,7.5,.353,1.0,3.7,.256,1.0,1.7,.590,1.4,3.7,5.2,1.5,0.5,0.4,1.5,2.7,2020
103,Deniz Kilicli,DEM,20,17.1,7.2,3.2,6.1,.516,0.0,0.0,.000,0.9,1.6,.563,1.3,2.2,3.4,0.9,0.1,0.1,1.2,2.1,2020
104,Can Ogut,GAZ,17,24.6,7.2,2.2,5.5,.409,1.6,4.2,.375,1.1,1.3,.864,0.1,1.8,1.8,4.6,0.9,0.1,1.6,2.5,2020
105,Ben Moore,GAL,10,18.6,6.9,2.1,4.4,.477,0.3,0.7,.429,2.4,3.0,.800,1.8,2.9,4.7,1.2,0.8,0.4,1.3,2.0,2020
106,Dogus Ozdemiroglu,DBI,23,20.1,6.8,2.4,6.9,.348,0.9,3.9,.233,1.1,1.9,.568,0.9,1.5,2.4,1.8,1.9,0.0,1.4,1.8,2020
107,Can Korkmaz,GAL,23,14.7,6.8,1.9,4.1,.463,1.3,3.0,.429,1.7,2.1,.792,0.3,1.0,1.3,2.1,0.4,0.0,0.7,1.5,2020
108,Mehmet Yagmur,ITU,22,27.3,6.7,2.5,5.5,.446,1.1,3.0,.385,0.7,1.0,.652,0.4,2.2,2.6,4.4,1.6,0.0,1.6,2.0,2020
109,Samet Geyik,BES,17,20.7,6.6,2.9,6.4,.450,0.3,0.8,.385,0.5,0.9,.563,1.9,2.1,4.0,0.8,0.7,0.6,0.5,3.3,2020
110,Berkan Durmaz,TOF,22,17.2,6.4,2.4,5.2,.461,0.5,1.8,.308,1.0,1.5,.688,0.8,2.2,3.0,1.2,0.5,0.5,0.6,2.4,2020
111,Berk Ugurlu,TOF,21,23.1,6.2,2.6,5.5,.470,0.7,2.3,.313,0.4,0.8,.500,0.5,1.9,2.4,5.4,0.9,0.2,1.0,1.8,2020
112,Ahmet Duverioglu,FEN,20,17.7,6.2,2.4,3.1,.774,0.1,0.1,1.000,1.3,2.4,.553,1.7,2.8,4.5,0.9,0.4,0.5,1.2,2.4,2020
113,Luka Babic,OGA,23,28.6,6.1,2.2,5.7,.389,1.2,3.5,.346,0.4,0.6,.769,0.6,4.2,4.8,4.6,0.7,0.2,1.8,2.1,2020
114,Cole Huff,ITU,17,21.6,6.0,1.7,5.0,.341,1.2,3.7,.333,1.4,1.6,.852,0.3,1.9,2.2,0.5,0.3,0.1,0.6,2.2,2020
115,Ender Arslan,BURS,18,19.8,5.9,1.9,5.2,.372,1.3,3.3,.400,0.7,1.2,.619,0.2,1.2,1.4,3.7,0.7,0.1,1.3,1.5,2020
116,Goksenin Koksal,GAL,22,20.4,5.9,2.3,5.7,.405,0.8,2.6,.310,0.4,1.0,.391,1.0,1.6,2.6,1.4,0.5,0.0,0.9,1.6,2020
117,Semih Erden,PIN,21,14.9,5.8,2.0,3.0,.667,0.0,0.0,.000,1.8,3.8,.481,1.4,3.2,4.6,0.7,0.3,0.5,1.0,2.4,2020
118,Metehan Akyel,GAZ,21,12.6,5.5,2.1,3.7,.564,0.0,0.3,.000,1.3,2.4,.540,1.2,1.8,3.0,0.4,0.2,0.2,0.9,2.2,2020
119,Egemen Guven,TUR,23,9.5,5.3,2.2,3.2,.699,0.0,0.0,.000,0.8,1.1,.760,0.9,1.9,2.8,0.2,0.0,0.2,0.6,1.3,2020
120,Ismail Cem Ulusoy,GAZ,22,16.3,5.2,1.9,4.8,.387,0.6,2.0,.311,0.9,1.2,.731,0.6,1.3,1.9,3.6,0.8,0.0,1.4,2.5,2020
121,Metin Turen,TUR,23,18.5,5.2,1.7,4.5,.365,1.0,2.9,.328,0.9,1.3,.700,0.8,3.3,4.1,1.6,0.4,0.1,0.7,2.0,2020
122,Mykal Riley,BURS,12,16.5,5.0,1.9,4.2,.460,0.5,2.3,.222,0.7,0.8,.800,0.7,2.3,2.9,0.9,0.8,0.2,0.7,2.0,2020
123,Ali Muhammed,FEN,23,17.1,5.0,1.7,4.5,.385,1.0,3.1,.333,0.5,0.5,.917,0.3,2.1,2.4,2.1,1.0,0.0,0.9,1.3,2020
124,Alperen Sengun,BVS,22,13.5,5.0,2.1,4.1,.511,0.0,0.5,.000,0.8,1.3,.586,1.4,2.5,3.9,0.6,0.5,0.4,0.9,1.3,2020
125,Yigitcan Saybir,EFE,19,11.5,4.9,1.9,3.8,.500,0.3,1.4,.231,0.8,1.2,.696,1.2,1.1,2.3,0.9,0.7,0.1,0.4,0.9,2020
126,Berk Demir,DBI,20,13.2,4.7,1.9,3.6,.535,0.8,1.7,.471,0.1,0.1,1.000,1.3,2.6,3.9,0.5,0.4,0.3,0.6,2.2,2020
127,Orhan Haciyeva,GAZ,23,18.6,4.7,1.7,3.4,.481,0.8,2.0,.413,0.6,1.0,.591,1.0,2.6,3.6,1.0,0.5,0.2,0.3,1.7,2020
128,Yunus Sonsirma,PIN,23,18.5,4.7,1.5,4.9,.301,0.8,3.1,.268,0.9,1.0,.875,0.5,1.5,2.0,2.7,0.6,0.0,0.7,1.8,2020
129,Onuralp Bitim,PIN,21,11.3,4.6,1.7,3.4,.486,0.7,1.7,.389,0.6,0.8,.765,0.5,1.3,1.8,0.6,0.3,0.1,0.7,0.9,2020
130,Tolga Gecim,EFE,23,15.5,4.4,1.7,4.1,.426,0.5,1.9,.279,0.4,0.7,.667,0.4,2.2,2.6,2.8,0.4,0.1,0.7,1.2,2020
131,Semih Say,ITU,12,15.0,4.3,1.8,4.9,.373,0.2,1.3,.125,0.4,0.5,.833,0.8,1.3,2.1,1.3,0.4,0.0,0.9,1.5,2020
132,Can Altintig,BAHC,18,18.4,4.2,1.8,4.7,.376,0.4,2.1,.211,0.2,0.3,.667,0.4,1.2,1.6,1.7,0.7,0.0,1.3,1.9,2020
133,Ege Arar,GAL,22,10.4,4.0,2.0,3.1,.632,0.0,0.0,.000,0.1,0.2,.750,1.1,1.7,2.9,0.6,0.1,0.5,0.5,1.8,2020
134,Maxim Mutaf,BURS,15,11.8,4.0,1.3,4.0,.317,1.1,3.0,.356,0.4,0.5,.750,0.5,0.7,1.1,0.7,0.5,0.0,1.1,2.2,2020
135,Cengizhan Ivedi,DEM,21,11.7,3.8,1.5,3.5,.419,0.2,1.2,.160,0.7,0.9,.778,0.9,1.6,2.4,0.6,0.3,0.0,0.4,1.2,2020
136,Izzet Turkyilmaz,BURS,16,14.0,3.7,1.5,3.3,.462,0.4,0.7,.545,0.3,0.4,.833,0.5,1.9,2.4,0.8,0.3,1.1,0.6,1.9,2020
137,Caner Ercan,OGA,22,10.7,3.6,1.2,3.4,.365,0.5,1.5,.313,0.7,1.0,.727,0.2,1.0,1.3,0.5,0.0,0.0,0.6,2.0,2020
138,Dogus Balbay,EFE,23,15.1,3.6,1.5,3.7,.400,0.3,1.6,.222,0.3,0.7,.467,1.1,1.3,2.4,2.5,1.1,0.4,0.7,1.2,2020
139,Nusret Yildirim,PIN,23,13.4,3.6,1.3,2.8,.462,0.7,1.4,.515,0.3,0.6,.462,0.6,2.0,2.6,0.8,0.3,0.0,0.4,1.3,2020
140,Egehan Arna,FEN,13,7.3,3.5,1.4,2.9,.474,0.5,1.5,.350,0.2,0.2,1.000,0.4,0.9,1.3,0.6,0.3,0.0,0.5,1.0,2020
141,Ogulcan Baykan,ITU,17,12.9,3.5,1.2,3.6,.344,0.4,1.4,.250,0.7,1.2,.600,0.1,1.2,1.3,0.9,0.4,0.1,0.4,1.1,2020
142,Cenk Akyol,ITU,11,20.4,3.5,1.2,4.4,.271,0.8,3.2,.257,0.3,0.4,.750,0.4,2.2,2.5,1.3,1.3,0.3,1.5,2.3,2020
143,Ramazan Tekin,ITU,20,13.7,3.5,1.6,3.6,.431,0.1,0.1,.500,0.3,0.7,.462,1.0,1.5,2.4,0.5,0.2,0.4,0.8,2.2,2020
144,Kaan Sariaslan,DEM,16,13.4,3.4,1.1,3.6,.298,0.6,1.8,.310,0.8,1.1,.706,0.4,0.9,1.3,1.4,0.5,0.0,0.8,1.2,2020
