#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,year
172,Tryggvi Hlinason,ZAR,28,14.1,4.8,1.9,3.5,.541,0.0,0.0,.000,1.0,1.6,.600,1.0,1.6,2.6,0.5,0.1,1.1,0.8,1.6,2020
173,Pau Ribas,FCB,12,18.2,4.8,1.5,3.4,.439,1.0,2.4,.414,0.8,0.8,.900,0.3,1.2,1.4,3.2,0.7,0.1,1.2,1.1,2020
174,Osas Ehigitor,MON,19,13.4,4.7,1.7,2.6,.673,0.0,0.1,.000,1.3,2.1,.600,0.9,1.7,2.6,0.2,0.3,0.4,0.9,2.5,2020
175,Nacho Martin,BETIS,17,14.8,4.6,1.7,4.1,.414,1.1,2.2,.486,0.2,0.2,1.000,0.5,2.1,2.6,0.8,0.2,0.1,0.6,1.1,2020
176,Sadiel Rojas,MUR,22,19.9,4.6,1.6,4.2,.387,0.5,1.4,.323,0.9,1.1,.800,2.3,3.2,5.5,0.9,0.8,0.2,0.9,3.0,2020
177,Rodrigo San Miguel,ZAR,24,19.4,4.5,1.4,3.0,.472,0.8,1.7,.463,0.9,1.0,.840,0.5,1.7,2.2,3.6,0.5,0.0,1.1,1.4,2020
178,Nikola Radicevic,GCN,15,14.3,4.5,1.8,4.4,.409,0.7,1.9,.345,0.2,0.4,.500,0.1,1.2,1.3,1.9,0.1,0.0,1.1,2.0,2020
179,Oriol Pauli,GCN,22,12.3,4.4,1.5,3.1,.493,0.3,1.0,.273,1.0,1.4,.767,0.1,1.4,1.5,0.8,0.2,0.0,0.5,1.0,2020
180,Xavi Rabaseda,GCN,18,16.2,4.4,1.5,3.2,.466,0.8,2.1,.405,0.6,0.8,.714,0.9,2.0,2.9,0.8,0.7,0.3,0.5,1.8,2020
181,Usman Garuba,RMB,24,16.8,4.4,1.8,3.3,.551,0.2,0.5,.308,0.6,1.1,.556,1.6,3.7,5.3,0.5,0.5,0.9,1.4,1.8,2020
182,Dusan Sakota,MUR,16,12.9,4.4,1.6,4.7,.333,0.9,3.1,.300,0.3,0.6,.556,0.4,1.3,1.7,0.6,0.1,0.3,0.8,1.4,2020
183,Aleksa Avramovic,UNI,11,10.8,4.4,1.7,4.3,.404,0.4,1.2,.308,0.5,0.6,.857,0.5,0.9,1.4,0.6,0.3,0.1,0.9,1.5,2020
184,Dino Radoncic,MUR,18,18.8,4.3,1.7,4.1,.425,0.4,1.3,.348,0.4,0.8,.533,1.3,2.8,4.2,0.3,0.4,0.0,0.8,2.0,2020
185,Pepe Pozas,OBR,23,21.3,4.2,1.3,4.0,.333,0.7,2.4,.304,0.8,1.1,.692,0.4,1.8,2.2,4.5,1.1,0.2,2.2,2.8,2020
186,Sergio Rodriguez,BBB,28,14.9,4.2,1.5,3.3,.441,0.6,1.4,.410,0.7,1.0,.690,0.6,2.1,2.7,0.4,0.3,0.0,0.6,1.2,2020
187,Ebuka Izundu,BETIS,17,13.1,4.2,1.8,3.2,.556,0.0,0.0,.000,0.6,1.1,.579,1.1,2.0,3.1,0.1,0.5,0.5,1.1,2.8,2020
188,Tomasz Gielo,TEN,23,13.0,4.0,1.4,3.3,.440,0.8,2.0,.383,0.3,0.3,.875,0.2,1.2,1.4,0.4,0.3,0.0,0.6,1.4,2020
189,Georgios Bogris,TEN,15,14.9,3.9,1.9,3.5,.558,0.0,0.0,.000,0.1,0.1,.500,0.7,2.7,3.4,1.6,0.3,0.1,0.6,2.9,2020
190,Felipe Reyes,RMB,15,9.0,3.9,1.4,3.1,.447,0.3,0.7,.500,0.7,0.9,.846,1.3,1.3,2.7,0.5,0.2,0.2,0.7,1.4,2020
191,Alex Lopez,TEN,26,12.6,3.8,1.3,3.2,.405,0.6,2.0,.294,0.6,1.1,.552,0.1,1.0,1.0,1.8,0.4,0.1,1.2,1.5,2020
192,Pablo Almazan,BETIS,21,14.9,3.8,1.3,3.5,.365,0.4,1.6,.273,0.8,1.2,.640,0.4,0.9,1.3,1.1,0.7,0.0,0.3,1.2,2020
193,Vit Krejci,ZAR,23,9.1,3.7,1.4,2.3,.611,0.3,1.0,.348,0.5,0.7,.706,0.3,0.9,1.2,0.7,0.3,0.1,0.7,1.9,2020
194,Fran Guerra,TEN,21,8.6,3.7,1.4,2.7,.518,0.2,0.2,.800,0.8,1.5,.516,1.0,1.2,2.1,0.8,0.4,0.1,0.6,2.0,2020
195,Thomas Schreiner,BBB,25,20.2,3.6,1.2,4.2,.298,0.8,2.6,.288,0.4,0.6,.600,0.4,1.6,2.0,3.8,0.3,0.0,1.6,2.4,2020
196,Frank Elegar,UNI,25,13.0,3.5,1.3,1.9,.681,0.0,0.0,.000,1.0,1.3,.727,1.4,1.6,3.0,0.2,0.2,0.3,0.8,2.0,2020
197,Fran Vazquez,ZAR,18,12.5,3.5,1.6,3.8,.412,0.0,0.1,.000,0.4,0.7,.538,1.0,2.0,3.0,0.7,0.3,0.6,0.5,1.6,2020
198,Maxime De Zeeuw,OBR,21,11.3,3.5,1.2,2.4,.510,0.5,1.1,.435,0.5,0.7,.733,0.7,1.4,2.0,0.5,0.3,0.0,0.4,1.6,2020
199,Alex Barrera,SPB,23,11.4,3.3,1.1,2.8,.406,0.8,2.1,.388,0.2,0.3,.625,0.3,1.3,1.6,0.3,0.3,0.0,0.2,1.3,2020
200,Aleix Font,OBR,14,10.8,3.1,1.2,3.7,.327,0.6,2.1,.276,0.1,0.2,.667,0.3,0.2,0.5,1.3,0.2,0.1,0.6,1.1,2020
201,Ivan Cruz,BBB,23,10.0,3.1,1.3,3.2,.405,0.0,0.7,.067,0.5,0.5,.917,0.6,1.6,2.2,0.4,0.3,0.1,0.8,1.0,2020
202,Rolands Smits,FCB,17,9.9,3.1,1.1,2.7,.413,0.3,1.5,.192,0.5,0.6,.818,0.5,1.1,1.5,0.4,0.5,0.1,0.4,1.4,2020
203,Miquel Salvo,SPB,24,13.5,3.0,1.0,2.2,.472,0.2,0.8,.263,0.8,1.1,.692,0.8,1.8,2.6,0.3,0.3,0.3,0.5,1.7,2020
204,Albert Ventura,JOV,28,21.0,3.0,0.9,3.3,.286,0.5,2.2,.226,0.6,0.9,.720,0.9,1.8,2.6,1.0,0.8,0.0,0.5,2.1,2020
205,Lahaou Konate,TEN,16,13.1,3.0,1.1,2.7,.395,0.5,1.5,.333,0.4,0.4,1.000,0.3,0.6,0.9,0.6,0.5,0.0,0.2,1.1,2020
206,Guillem Jou,MAN,21,14.5,3.0,1.0,2.6,.364,0.6,1.9,.300,0.5,0.7,.714,0.6,1.3,1.9,0.5,0.3,0.2,0.5,1.6,2020
207,Arturs Zagars,JOV,26,10.2,2.9,1.1,3.4,.330,0.3,1.7,.178,0.4,0.5,.714,0.2,0.5,0.7,1.6,0.3,0.0,1.0,1.5,2020
208,Ruben Guerrero,UNI,26,10.3,2.8,1.0,2.0,.481,0.0,0.0,.000,0.9,1.4,.649,0.9,1.7,2.6,0.3,0.1,0.3,0.5,1.4,2020
209,Fabio Santana,GCN,13,11.7,2.6,0.9,3.0,.308,0.3,1.1,.286,0.5,0.5,.857,0.2,0.8,0.9,1.0,0.4,0.1,0.9,1.5,2020
210,Alex Suarez,TEN,21,11.2,2.5,0.9,2.7,.321,0.6,2.0,.310,0.2,0.3,.667,0.3,1.0,1.3,0.5,0.3,0.1,0.2,1.2,2020
211,Darion Atkins,TEN,10,13.5,2.4,0.9,4.3,.209,0.2,1.6,.125,0.4,0.8,.500,1.2,1.3,2.5,0.5,0.0,0.1,0.2,1.7,2020
212,Kevin Tumba,MUR,19,12.3,2.2,0.8,1.6,.484,0.0,0.1,.000,0.6,1.4,.423,1.4,1.9,3.3,0.4,0.4,0.6,0.9,2.7,2020
213,Tomeu Rigo,BBB,22,7.3,2.0,0.6,2.0,.311,0.3,1.4,.233,0.4,0.5,.900,0.0,0.2,0.2,0.4,0.0,0.0,0.6,1.2,2020
214,Edgar Vicedo,EST,21,10.1,2.0,0.8,1.7,.444,0.3,0.7,.429,0.1,0.2,.750,0.5,1.6,2.1,0.2,0.4,0.1,0.3,1.4,2020
215,Sergi Garcia,BASK,12,11.6,1.9,0.7,2.6,.258,0.3,1.9,.174,0.3,0.5,.500,0.4,1.0,1.4,1.8,0.9,0.1,1.3,0.8,2020
216,Pep Busquets,JOV,10,5.7,1.9,0.7,1.9,.368,0.4,1.3,.308,0.1,0.2,.500,0.2,0.6,0.8,0.4,0.1,0.0,0.1,1.2,2020
217,Javier Vega,SPB,22,11.8,1.9,0.6,2.4,.269,0.4,1.9,.220,0.2,0.2,.800,0.7,1.0,1.7,0.4,0.2,0.0,0.4,1.8,2020
218,Joel Parra,JOV,22,8.7,1.8,0.7,2.1,.319,0.2,1.0,.227,0.2,0.4,.625,0.3,0.8,1.1,0.1,0.3,0.0,0.1,1.1,2020
219,Nick Spires,OBR,16,8.1,1.8,0.8,1.9,.419,0.0,0.1,.000,0.1,0.4,.286,1.0,1.0,2.0,0.6,0.2,0.3,0.4,1.4,2020
220,David Navarro,OBR,17,10.4,1.7,0.5,1.9,.273,0.2,0.9,.267,0.4,0.5,.875,0.0,0.9,0.9,1.7,0.4,0.0,0.4,0.9,2020
221,Javi Garcia,ZAR,16,5.1,1.1,0.4,1.4,.261,0.1,0.5,.250,0.2,0.3,.750,0.1,0.1,0.2,0.4,0.1,0.0,0.6,0.6,2020
222,Guillem Colom,AND,16,3.2,0.9,0.3,0.8,.417,0.2,0.4,.429,0.1,0.1,1.000,0.1,0.4,0.4,0.4,0.1,0.0,0.0,0.3,2020
223,Adams Sola,EST,10,5.0,0.6,0.2,1.1,.182,0.1,0.9,.111,0.1,0.2,.500,0.2,0.2,0.4,0.2,0.4,0.0,0.1,0.6,2020
224,Miguel Gonzalez,BASK,11,5.6,0.5,0.1,1.2,.077,0.0,0.9,.000,0.4,0.4,1.000,0.1,0.2,0.3,0.1,0.0,0.2,0.2,0.5,2020
1,Giorgi Shermadini,TEN,41,23.4,16.5,5.9,8.9,.665,0.0,0.0,.000,4.7,5.2,.902,2.1,3.2,5.4,1.7,1.0,0.5,2.1,2.0,2021
2,Aleksa Avramovic,EST,36,29.8,16.4,5.7,13.1,.438,1.4,4.4,.312,3.6,4.3,.839,0.5,2.4,2.9,3.5,1.2,0.3,1.9,2.1,2021
3,Melo Trimble,MON,34,27.6,16.4,4.9,11.5,.423,1.9,5.8,.332,4.7,5.4,.869,0.2,2.1,2.4,3.4,1.5,0.1,3.0,2.4,2021
4,Dylan Ennis,ZAR,36,29.0,15.7,5.6,11.6,.484,1.6,4.7,.329,2.9,3.8,.766,0.4,2.8,3.2,3.1,1.5,0.2,2.5,1.8,2021
5,Conner Frankamp,MUR,25,25.9,15.7,5.7,13.4,.425,2.4,6.6,.366,1.9,2.2,.857,0.4,1.7,2.2,3.5,0.8,0.2,1.8,2.0,2021
6,Kassius Robertson,OBR,33,27.4,15.2,4.9,11.8,.414,2.8,6.7,.416,2.6,3.5,.733,0.4,1.3,1.7,2.7,0.9,0.1,2.1,1.4,2021
7,James Feldeine,BETIS,34,26.9,14.9,5.4,12.9,.423,2.0,5.8,.340,2.0,2.5,.802,0.5,1.8,2.3,2.5,1.2,0.2,1.8,1.6,2021
8,Marcelinho Huertas,TEN,40,25.5,14.6,5.6,11.2,.500,1.1,2.9,.388,2.3,2.4,.938,0.5,1.5,2.0,6.3,0.8,0.0,2.8,1.7,2021
9,Scott Eatherton,MAN,36,22.9,14.1,5.6,9.4,.599,0.6,1.3,.417,2.2,2.9,.755,2.1,3.7,5.8,1.5,0.6,0.3,1.4,3.2,2021
10,Nikola Mirotic,FCB,38,21.6,14.0,4.7,8.4,.566,1.7,3.7,.457,2.8,3.6,.800,1.1,3.8,4.9,0.8,0.9,0.7,1.5,1.5,2021
11,A.J. Slaughter,GCN,26,25.2,14.0,5.0,10.3,.485,1.7,4.4,.395,2.2,2.7,.841,0.3,1.8,2.2,3.5,1.0,0.2,1.6,2.3,2021
12,Dario Brizuela,UNI,34,23.7,13.9,5.4,11.6,.460,1.7,4.8,.356,1.5,1.9,.785,0.2,1.4,1.6,3.1,0.9,0.1,1.7,1.9,2021
13,Isaiah Taylor,MUR,11,25.7,13.7,5.3,11.8,.446,1.5,4.5,.340,1.6,2.0,.818,0.5,1.3,1.8,3.4,0.5,0.1,2.2,3.2,2021
14,Thaddus McFadden,SPB,37,21.8,13.6,4.5,10.0,.447,2.6,6.4,.404,2.0,2.4,.852,0.2,1.2,1.4,2.2,0.8,0.1,1.8,1.7,2021
15,Vitor Benite,SPB,37,23.3,13.5,4.4,9.7,.453,2.3,5.2,.450,2.4,2.9,.821,0.2,2.0,2.2,1.2,0.8,0.1,1.1,2.5,2021
16,Elias Harris,ZAR,19,22.8,13.3,4.7,7.7,.612,0.2,0.5,.400,3.6,3.9,.920,1.0,3.4,4.4,1.4,0.6,0.2,1.4,2.2,2021
17,Rokas Giedraitis,BASK,39,30.3,13.3,4.6,9.9,.469,1.7,4.8,.354,2.3,2.7,.822,1.0,2.4,3.4,1.6,1.4,0.2,1.1,1.7,2021
18,D.J. Seeley,ZAR,11,25.7,13.1,4.3,8.6,.495,1.7,4.1,.422,2.8,3.3,.861,0.7,1.5,2.3,1.7,0.5,0.1,3.0,1.7,2021
19,Ante Tomic,JOV,39,22.6,12.9,5.2,9.4,.550,0.1,0.2,.286,2.5,3.4,.716,2.3,3.6,5.9,2.3,0.6,0.1,2.1,1.7,2021
20,Jaime Echenique,GBC,18,20.5,12.8,4.9,9.2,.533,0.1,0.2,.667,2.9,3.6,.800,2.1,2.5,4.6,0.6,1.2,0.9,2.0,2.9,2021
21,Clevin Hannah,AND,36,24.7,12.7,4.0,8.7,.463,1.9,4.5,.416,2.8,3.1,.894,0.2,1.4,1.7,4.5,0.7,0.0,2.1,2.6,2021
22,Bojan Dubljevic,VAL,35,21.8,12.7,4.5,8.8,.511,1.1,2.7,.417,2.5,2.9,.881,2.1,3.6,5.7,3.1,0.8,0.2,2.2,1.7,2021
23,Jaylon Brown,BBB,36,26.4,12.6,4.1,9.8,.418,1.5,4.3,.342,2.9,3.4,.847,0.3,1.6,2.0,2.3,0.8,0.1,2.2,2.8,2021
24,J.J. Barea,EST,18,22.8,12.6,4.3,12.0,.361,1.6,5.1,.308,2.4,2.9,.811,0.3,1.2,1.6,4.7,0.9,0.0,2.3,2.7,2021
25,John Jenkins,BBB,23,25.9,12.6,4.4,9.9,.449,2.7,6.5,.416,1.0,1.3,.774,0.3,1.4,1.7,1.2,0.7,0.1,1.4,2.1,2021
26,Matt Costello,GCN,31,23.5,12.5,4.8,10.0,.482,1.5,3.7,.397,1.4,1.9,.741,2.0,3.9,5.9,1.2,0.5,1.1,1.2,2.7,2021
27,Jasiel Rivero,SPB,35,23.4,12.2,4.5,8.0,.559,0.5,1.9,.262,2.8,4.2,.655,1.7,3.9,5.5,1.1,0.7,0.4,1.7,2.4,2021
28,Xabier Lopez-Arostegui,JOV,28,24.8,12.1,3.5,7.5,.467,1.5,3.8,.390,3.6,3.8,.962,1.1,3.8,4.8,0.6,1.2,0.0,1.3,1.9,2021
29,Sean Kilpatrick,GCN,16,20.5,11.9,3.9,8.9,.444,1.4,3.5,.393,2.7,3.1,.860,0.3,1.3,1.6,1.9,0.9,0.0,1.4,1.6,2021
30,Frankie Ferrari,MAN,11,20.6,11.8,4.4,10.9,.400,1.8,5.3,.345,1.3,1.4,.933,0.4,1.3,1.6,5.3,1.2,0.0,2.6,2.3,2021
31,Alessandro Gentile,EST,17,24.6,11.7,4.9,11.5,.431,0.4,1.7,.207,1.5,2.1,.714,0.9,3.9,4.8,3.1,0.9,0.3,2.9,1.9,2021
32,Jordan Davis,MUR,34,21.8,11.6,4.4,10.4,.418,0.5,1.9,.270,2.4,3.7,.648,0.6,1.3,1.9,2.2,1.1,0.2,2.1,2.5,2021
33,Youssou Ndoye,BETIS,36,21.1,11.6,3.8,6.6,.565,0.0,0.1,.000,4.1,6.0,.677,2.1,3.2,5.3,0.5,0.8,0.8,2.1,2.5,2021
34,Ondrej Balvin,BBB,26,24.9,11.5,4.4,6.9,.642,0.0,0.1,.000,2.7,3.6,.745,3.1,5.5,8.6,1.4,0.4,1.3,2.3,2.2,2021
35,Klemen Prepelic,VAL,40,20.3,11.4,3.6,7.9,.457,1.6,4.6,.346,2.6,2.7,.944,0.3,1.4,1.7,2.3,0.6,0.0,1.6,2.1,2021
36,Jeremy Senglin,AND,33,24.0,11.3,3.9,8.9,.437,1.2,3.4,.351,2.4,3.0,.788,0.5,1.9,2.5,1.8,0.5,0.1,1.3,2.3,2021
37,Achille Polonara,BASK,36,26.7,11.3,4.2,8.8,.476,1.5,4.2,.351,1.5,2.1,.688,1.6,3.8,5.4,1.9,1.1,0.5,1.2,1.8,2021
38,John Roberson,EST,31,22.0,11.2,3.7,8.9,.419,2.5,6.1,.404,1.3,1.3,.951,0.2,1.0,1.3,3.0,0.5,0.0,1.3,1.9,2021
39,Nicolas Brussino,ZAR,36,25.0,11.0,3.7,7.4,.500,1.6,3.6,.427,2.0,2.4,.830,0.6,3.0,3.6,2.6,1.2,0.1,2.4,2.8,2021
40,Leonardo Meindl,MON,36,25.4,11.0,4.1,9.3,.442,0.6,2.4,.259,2.2,3.3,.667,2.1,3.8,5.8,1.5,1.4,0.1,1.7,2.7,2021
41,Luca Vildoza,BASK,27,23.5,10.9,3.6,8.6,.420,1.6,4.5,.355,2.1,2.6,.829,0.3,1.4,1.7,3.7,1.6,0.1,2.3,1.4,2021
42,Dino Radoncic,GBC,36,28.1,10.9,4.0,9.0,.446,0.7,2.8,.245,2.2,3.0,.729,1.9,3.7,5.6,1.7,1.1,0.3,1.8,1.7,2021
43,Laurynas Birutis,OBR,32,20.7,10.8,3.8,6.4,.600,0.0,0.0,.000,3.2,4.5,.706,1.9,3.5,5.4,0.6,0.5,0.8,1.5,1.8,2021
44,Jaime Fernandez,UNI,27,22.1,10.8,3.7,8.4,.445,1.1,3.0,.366,2.2,2.8,.789,0.3,1.6,1.8,4.1,0.9,0.1,2.0,2.4,2021
45,Facundo Campazzo,RMB,10,21.8,10.8,3.3,7.3,.452,1.4,4.0,.350,2.8,3.1,.903,0.1,2.3,2.4,4.6,2.3,0.0,2.3,1.4,2021
46,Jaycee Carroll,RMB,37,15.6,10.8,3.5,7.3,.480,1.6,3.8,.408,2.2,2.4,.911,0.5,1.4,1.9,0.5,0.4,0.1,0.7,1.3,2021
47,Makai Mason,MAN,28,21.3,10.7,3.7,10.0,.373,1.4,4.8,.296,1.8,2.2,.836,0.3,0.9,1.1,2.2,0.5,0.1,1.8,2.5,2021
48,Dejan Kravic,SPB,38,20.2,10.7,4.7,7.8,.598,0.0,0.0,.000,1.3,2.4,.548,1.9,2.7,4.6,0.8,0.9,0.7,1.6,2.3,2021
49,Edy Tavares,RMB,37,24.1,10.6,4.2,6.4,.655,0.0,0.1,.500,2.3,3.2,.726,3.2,4.9,8.1,1.1,0.8,2.1,1.5,2.4,2021
50,Johnny Dee,GBC,36,20.9,10.6,3.4,8.7,.395,2.4,5.9,.402,1.3,1.6,.857,0.3,1.6,1.9,1.1,0.8,0.0,1.4,2.3,2021
51,Nenad Dimitrijevic,JOV,35,20.1,10.6,4.1,8.8,.460,0.7,2.7,.277,1.7,2.3,.759,0.3,1.2,1.5,3.6,0.6,0.1,2.5,2.0,2021
52,Axel Bouteille,UNI,32,20.3,10.6,4.1,9.2,.442,1.6,4.1,.385,0.9,1.1,.824,0.3,1.7,2.0,1.0,0.4,0.2,0.5,0.6,2021
53,Vladimir Brodziansky,JOV,39,20.4,10.5,3.3,6.1,.536,1.1,2.5,.458,2.9,3.7,.778,0.7,2.5,3.1,0.8,0.2,0.8,0.9,1.7,2021
54,Cory Higgins,FCB,33,22.3,10.5,3.6,7.9,.458,0.7,2.0,.354,2.5,2.9,.884,0.4,1.8,2.2,2.5,1.2,0.4,1.3,1.7,2021
55,Pierria Henry,BASK,39,25.3,10.4,3.8,7.9,.477,0.7,2.0,.372,2.2,2.6,.840,0.3,2.2,2.5,5.3,1.6,0.2,2.5,1.9,2021
56,Jake Wiley,ZAR,14,19.1,10.4,4.4,7.4,.587,0.0,0.1,.000,1.7,2.2,.774,1.1,2.6,3.7,1.1,0.5,0.5,0.8,2.1,2021
57,Fabien Causeur,RMB,34,20.6,10.4,3.6,7.3,.494,1.8,3.9,.455,1.4,1.9,.754,0.4,1.6,2.0,1.5,0.9,0.1,1.2,1.5,2021
58,Pau Gasol,FCB,16,15.8,10.4,3.8,6.3,.594,0.7,1.5,.458,2.2,2.4,.921,1.2,3.8,5.0,1.3,0.3,0.7,0.8,1.0,2021
59,Alec Peters,BASK,36,21.8,10.4,3.5,7.6,.467,1.5,3.9,.396,1.8,1.9,.928,1.0,2.8,3.8,1.2,0.4,0.3,1.1,2.1,2021
60,Pau Ribas,JOV,33,23.9,10.3,3.5,8.3,.418,1.8,4.4,.404,1.6,1.8,.881,0.4,1.3,1.8,3.7,0.6,0.1,1.9,1.6,2021
61,Alex Renfroe,SPB,35,22.5,10.3,3.7,7.1,.516,1.1,2.5,.455,1.9,2.5,.756,0.7,2.3,2.9,4.9,1.0,0.2,2.3,2.3,2021
62,Bruno Fitipaldo,TEN,40,22.7,10.3,3.4,8.5,.404,1.3,4.0,.329,2.2,2.7,.811,0.4,1.3,1.6,4.5,1.3,0.0,2.0,2.3,2021
63,Marc Garcia,MON,25,18.5,10.3,3.3,7.8,.428,1.3,3.3,.390,2.4,2.8,.843,0.6,1.4,2.1,0.7,0.6,0.1,1.2,1.4,2021
64,Brandon Davies,FCB,35,17.6,10.2,3.6,6.3,.571,0.1,0.3,.417,2.9,3.7,.798,1.3,2.4,3.7,1.4,0.7,0.3,1.5,2.4,2021
65,Nemanja Radovic,MUR,36,20.7,10.2,4.2,8.1,.521,0.4,1.7,.262,1.4,2.3,.610,1.9,2.9,4.9,0.6,0.6,0.5,1.3,2.2,2021
66,James Webb III,MUR,17,25.0,10.1,3.4,7.6,.450,1.4,3.6,.387,1.9,2.5,.744,1.9,4.7,6.6,0.9,1.1,0.2,1.0,2.9,2021
67,David Jelinek,AND,35,22.7,10.1,3.5,8.8,.401,2.1,5.4,.379,1.0,1.3,.773,0.3,1.8,2.1,1.1,0.6,0.1,1.3,1.8,2021
68,Jonathan Rousselle,BBB,27,24.5,10.0,3.2,6.9,.468,1.3,3.6,.354,2.3,2.8,.827,0.3,1.6,1.9,4.2,0.9,0.0,2.2,3.1,2021
69,Matt Janning,MAN,15,24.9,10.0,3.4,8.5,.398,2.5,6.3,.389,0.7,0.9,.846,0.3,2.1,2.3,2.0,0.5,0.1,0.9,1.4,2021
70,Gabriel Deck,RMB,21,23.3,10.0,3.4,6.4,.533,0.7,2.1,.333,2.4,2.8,.862,0.7,3.2,4.0,1.5,0.6,0.0,1.2,1.6,2021
71,Viny Okouo,GBC,36,19.3,9.9,4.1,7.9,.510,0.0,0.1,.000,1.8,3.0,.593,1.8,3.6,5.4,0.3,0.6,0.3,2.0,2.5,2021
72,Robin Benzing,ZAR,36,20.4,9.9,3.1,7.9,.388,1.4,4.2,.331,2.3,2.9,.808,0.4,2.0,2.4,0.7,0.7,0.4,1.0,2.2,2021
73,Obi Emegano,MON,35,24.2,9.9,3.7,9.1,.409,1.0,3.2,.313,1.4,2.0,.700,0.7,2.0,2.7,1.1,1.1,0.0,1.2,2.5,2021
74,Jake Wiley,GCN,11,22.3,9.8,4.2,8.3,.505,0.5,1.3,.357,1.0,1.6,.611,1.0,2.8,3.8,1.0,0.7,0.5,1.8,1.7,2021
75,Mike Tobey,VAL,41,18.3,9.8,4.0,6.5,.624,0.8,2.0,.407,0.9,1.3,.712,1.1,3.2,4.3,0.8,0.4,0.4,1.0,1.7,2021
76,Nikola Kalinic,VAL,41,23.3,9.8,3.5,6.2,.559,0.7,1.8,.392,2.1,2.6,.804,0.9,2.9,3.8,2.8,0.9,0.2,1.4,2.3,2021
77,Mike Daum,OBR,30,21.6,9.7,3.4,7.8,.430,1.2,3.4,.366,1.8,2.2,.815,1.2,3.2,4.4,0.5,0.5,0.2,1.3,2.4,2021
78,Steven Enoch,OBR,36,15.7,9.6,3.6,6.2,.585,0.4,1.1,.333,1.9,2.3,.831,1.3,3.0,4.3,0.4,0.3,0.6,1.4,1.9,2021
79,Trey Thompkins,RMB,27,20.6,9.5,3.4,6.7,.514,1.3,3.0,.425,1.4,1.6,.860,0.5,2.8,3.3,1.4,0.9,0.3,0.7,1.6,2021
80,Nicolas Laprovittola,RMB,32,20.5,9.5,3.1,6.9,.450,1.8,4.2,.425,1.5,1.8,.842,0.2,2.3,2.4,3.9,0.5,0.0,1.6,1.9,2021
81,Ferran Bassas,JOV,39,24.3,9.5,3.2,6.9,.465,1.7,4.1,.406,1.4,1.5,.900,0.5,1.6,2.1,4.5,1.0,0.0,2.6,2.3,2021
82,Christian Eyenga,MON,36,24.3,9.3,3.7,8.0,.462,0.5,1.9,.284,1.3,2.3,.578,1.1,2.4,3.6,2.1,1.0,0.8,1.1,2.0,2021
83,Louis Labeyrie,VAL,37,23.1,9.2,3.5,5.6,.620,1.1,2.2,.500,1.2,1.6,.717,1.1,3.6,4.7,0.5,0.6,0.5,0.6,0.7,2021
84,Arnoldas Kulboka,BBB,33,22.8,9.2,3.1,7.2,.435,2.0,4.6,.425,0.9,1.2,.795,1.0,3.0,4.0,0.5,0.5,0.2,1.0,1.1,2021
85,Yakuba Ouattara,BETIS,30,22.2,9.1,3.5,8.1,.438,1.1,3.5,.308,1.0,1.2,.811,1.6,2.5,4.1,0.6,0.9,0.0,0.8,1.4,2021
86,Kyle Alexander,MON,24,21.8,9.0,3.6,6.0,.600,0.3,0.7,.438,1.5,2.3,.667,2.6,3.6,6.2,0.5,0.5,1.1,1.3,2.6,2021
87,T.J. Campbell,BETIS,36,23.8,9.0,2.9,6.9,.421,1.5,4.2,.351,1.7,2.0,.849,0.4,1.4,1.7,3.5,1.1,0.0,2.0,2.6,2021
88,Jaroslaw Zyskowski,BBB,29,20.3,9.0,3.0,6.8,.444,0.9,2.3,.373,2.1,2.9,.735,0.5,1.6,2.1,0.5,0.6,0.0,1.1,2.1,2021
89,Dzherom Rendl,BETIS,22,16.5,9.0,3.4,7.8,.430,1.0,2.8,.344,1.3,1.5,.848,0.1,1.0,1.0,2.2,0.5,0.0,2.2,1.9,2021
90,Kyle Kuric,FCB,40,18.4,9.0,3.0,5.7,.524,1.5,3.3,.458,1.5,1.6,.906,0.5,1.2,1.7,0.6,0.5,0.1,0.8,1.3,2021
91,Sergio Llull,RMB,28,17.4,8.9,3.0,8.0,.371,1.5,4.7,.328,1.4,1.8,.784,0.1,1.5,1.6,2.3,0.4,0.0,1.4,1.4,2021
92,Jonathan Barreiro,ZAR,36,22.2,8.7,3.1,6.6,.460,1.1,3.2,.353,1.5,1.9,.779,1.4,2.8,4.2,0.9,0.4,0.2,1.0,1.7,2021
93,Zoran Dragic,BASK,36,18.6,8.7,3.1,6.3,.493,0.7,2.4,.306,1.8,2.7,.680,0.4,1.3,1.7,0.9,0.6,0.0,1.1,1.4,2021
94,Stan Okoye,GCN,37,20.5,8.7,3.0,7.4,.401,1.5,3.9,.399,1.2,1.5,.789,0.6,2.4,3.0,1.1,0.8,0.3,0.8,2.4,2021
95,Tim Abromaitis,UNI,36,21.5,8.6,3.0,5.9,.509,1.2,3.1,.391,1.4,1.8,.794,1.2,2.6,3.8,0.8,0.8,0.3,0.9,2.0,2021
96,Aaron Doornekamp,TEN,38,25.6,8.6,2.7,6.0,.447,2.1,4.7,.458,1.1,1.4,.759,0.6,2.8,3.3,1.3,0.8,0.1,0.9,2.6,2021
