#,Player,Team,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,year
192,Vojdan Stojanovski,GRV,.559,.519,161.6,2.9,4.7,3.8,14.2,22.1,2.4,0.0,17.4,-2.6,1.2,98.0,110.7,-12.7,24.0,8.4,2021
193,Mouhammad Faye,BBD,.494,.479,137.8,5.2,20.6,12.6,9.6,18.5,2.2,1.1,12.1,-0.9,1.1,96.5,111.8,-15.3,99.5,8.3,2021
194,Damien Bouquet,N92,.515,.484,149.3,3.6,12.0,7.6,10.6,19.4,1.3,0.7,11.6,0.1,1.1,102.9,115.0,-12.1,91.3,8.3,2021
195,Jessie Begarin,RCB,.522,.508,133.3,3.7,8.6,6.0,17.7,23.2,1.5,0.2,13.3,0.9,1.1,100.1,117.4,-17.3,111.4,8.0,2021
196,Kevin Harley,BBD,.509,.400,145.0,2.3,11.2,6.7,12.4,18.8,0.8,0.8,20.7,-3.5,1.3,94.5,116.4,-21.9,67.5,7.7,2021
197,Thomas Ville,ROA,.503,.488,138.6,3.6,13.4,8.4,13.2,25.1,2.5,1.1,11.3,-0.3,1.1,95.3,112.7,-17.4,89.8,7.6,2021
198,Babacar Mbye,BBD,.554,.533,107.9,8.7,21.6,15.0,4.8,26.1,2.1,0.0,17.1,-7.4,1.5,91.0,116.6,-25.6,9.1,7.3,2021
199,Paul Rigot,GRV,.522,.470,144.9,4.1,12.1,8.3,4.9,16.6,1.0,1.2,14.9,-3.1,1.2,95.6,117.7,-22.1,51.9,7.1,2021
200,Essome Miyem Nwal,STR,.636,.667,66.7,5.5,9.6,7.4,0.0,9.6,1.2,0.0,10.7,-2.2,1.3,117.5,110.0,7.5,2.6,6.9,2021
201,Malela Mutuale,ORL,.442,.410,109.1,2.0,8.4,5.2,22.6,23.4,1.9,0.3,14.9,2.6,1.1,91.5,108.5,-16.9,128.5,6.7,2021
202,Sarra Camara,CHA,.522,.517,99.1,9.4,23.0,16.2,4.7,28.6,0.8,1.1,12.8,-6.0,1.3,86.4,106.5,-20.1,34.1,6.7,2021
203,Garry Florimont,ORL,.583,.593,100.5,7.1,14.1,10.6,3.8,26.7,1.8,0.9,15.8,-7.1,1.3,89.4,108.2,-18.7,41.4,6.6,2021
204,Charles Galliou,DIJ,.534,.520,143.8,5.0,13.5,9.3,6.2,18.5,1.6,0.6,10.8,-1.3,1.1,102.5,106.7,-4.3,81.9,6.6,2021
205,Remi Lesca,PAU,.407,.395,155.5,1.9,11.1,6.7,20.6,18.4,2.0,0.0,14.4,3.3,0.8,92.7,114.4,-21.7,68.8,6.3,2021
206,Lucas Bourhis,GRV,.564,.508,159.0,0.8,9.5,5.3,14.2,24.6,1.2,0.0,17.2,-3.0,1.3,93.9,117.1,-23.1,62.6,6.2,2021
207,Yvann Mbaya,CHA,.582,.552,114.3,6.0,14.8,10.5,3.5,29.3,1.5,1.2,14.1,-7.1,1.6,89.5,115.5,-26.0,19.5,5.9,2021
208,Nijal Pearson,ROA,.400,.373,118.7,2.5,9.8,6.2,12.8,14.1,1.7,0.6,18.3,-0.6,0.9,85.9,118.7,-32.8,17.9,5.6,2021
209,Ludovic Beyhurst,CSP,.427,.375,134.4,1.5,6.2,3.8,16.9,24.2,3.5,0.2,12.2,1.1,0.9,88.6,109.4,-20.9,43.4,5.0,2021
210,Neftali Difuidi,ORL,.361,.316,118.0,2.2,11.1,6.6,12.7,8.8,0.9,0.0,18.0,2.2,0.8,83.7,106.3,-22.6,6.5,4.4,2021
211,Paul Billong,BBD,.466,.431,124.4,4.0,6.7,5.3,19.0,33.3,3.1,0.0,17.6,-4.7,1.2,78.9,114.8,-35.9,14.1,4.3,2021
212,Yohan Choupas,ASM,.409,.389,117.7,2.7,10.0,6.1,7.2,17.0,1.6,1.5,15.7,-2.4,0.9,83.2,104.6,-21.4,11.9,4.3,2021
213,Arthur Bruyas,ROA,.425,.396,109.2,5.8,12.0,8.9,4.3,20.5,1.5,0.9,14.3,-4.4,1.0,81.7,120.7,-39.0,9.4,4.1,2021
214,Rudy Demahis Ballou,ASM,.378,.340,130.4,2.2,5.2,3.6,8.3,9.0,1.8,1.1,14.9,1.0,0.8,89.1,108.2,-19.1,14.4,4.1,2021
215,Timothe Crusol,CSP,.350,.278,110.6,5.6,6.3,6.0,17.0,26.4,2.1,0.0,14.4,-0.4,0.8,80.3,113.3,-33.0,8.3,1.6,2021
1,Chris Horton,N92,.639,.618,130.3,12.7,23.9,18.5,9.9,12.0,3.5,6.6,20.3,-1.5,1.5,125.2,101.4,23.8,410.0,25.6,2022
2,Donta Hall,ASM,.758,.752,144.6,14.0,27.1,20.5,6.9,11.5,1.5,4.4,15.5,-1.1,1.8,145.8,106.2,39.6,224.4,25.5,2022
3,Youssoupha Fall,LYV,.732,.725,139.1,15.3,25.2,20.3,2.6,17.1,0.7,5.1,21.2,-6.6,1.9,127.5,103.6,24.0,336.8,24.3,2022
4,Chris Jones,LYV,.635,.597,178.3,2.0,12.1,7.2,30.5,12.7,3.1,0.1,24.8,4.7,1.4,125.4,105.0,20.3,443.3,24.0,2022
5,Mouphtaou Yarou,PORT,.628,.569,177.9,16.8,19.1,18.0,10.2,9.2,1.4,0.8,20.5,-0.5,1.5,131.7,112.9,18.8,297.1,23.0,2022
6,Gavin Ware,DIJ,.608,.587,127.3,11.4,29.3,19.7,5.9,11.4,2.1,2.1,25.3,-4.1,1.4,116.3,109.2,7.1,300.3,22.9,2022
7,Elie Okobo,LYV,.622,.533,167.1,2.7,18.1,10.5,26.8,14.4,1.9,0.1,27.1,2.3,1.5,122.6,107.1,15.5,372.3,22.9,2022
8,Miralem Halilovic,PLV,.608,.603,117.1,12.0,23.7,17.9,16.2,14.4,2.8,2.1,23.0,-1.0,1.4,117.1,102.3,14.8,311.4,22.5,2022
9,Vitalis Chikoko,PAU,.645,.635,125.9,12.6,23.5,18.2,14.7,17.5,1.4,4.4,23.6,-4.1,1.5,114.6,106.7,7.9,320.4,22.1,2022
10,C.J. Massinburg,CSP,.603,.554,169.7,6.3,16.3,11.3,24.1,13.7,2.6,0.7,25.6,1.3,1.4,120.2,105.7,14.5,358.3,21.9,2022
11,David Holston,DIJ,.602,.551,166.6,1.8,7.0,4.2,38.8,15.4,3.1,0.2,24.2,7.5,1.4,122.9,113.8,9.1,461.8,21.5,2022
12,Will Cummings,PLV,.623,.549,172.8,1.5,8.7,5.1,31.3,17.8,2.8,0.1,26.7,2.0,1.5,117.7,108.1,9.5,387.9,21.4,2022
13,Vincent Hunter,PLV,.602,.568,153.6,8.5,23.7,16.2,12.7,15.5,3.5,2.8,22.4,-2.4,1.4,113.4,100.6,12.7,375.1,21.3,2022
14,Gani Lawal,RCB,.627,.618,120.3,13.1,25.3,19.3,4.4,19.1,0.6,3.9,30.4,-10.6,1.6,105.4,116.2,-10.8,240.3,20.4,2022
15,Boubacar Toure,ROA,.656,.687,116.1,14.2,28.6,21.2,7.8,23.2,2.0,4.9,20.2,-6.9,1.7,109.5,110.0,-0.5,268.1,20.4,2022
16,Marcquise Reed,GRV,.635,.575,177.5,4.3,14.6,9.8,18.4,15.9,2.2,0.5,25.1,-1.8,1.5,117.0,105.6,11.4,148.9,20.2,2022
17,Brandon Jefferson,PAU,.627,.572,170.9,2.1,8.2,5.3,26.3,10.9,2.0,0.0,23.4,3.7,1.4,125.4,113.4,12.0,473.8,20.2,2022
18,Deishuan Booker,FOS,.683,.622,182.1,1.5,9.2,5.6,26.0,15.1,1.4,0.8,21.5,2.5,1.7,127.7,114.8,13.0,173.9,20.1,2022
19,TaShawn Thomas,LEM,.619,.599,156.7,7.1,21.4,14.4,15.4,14.7,1.4,3.2,22.1,-1.4,1.4,115.4,106.2,9.3,382.5,20.1,2022
20,Kenneth Kadji,GRV,.568,.523,150.1,8.3,21.1,15.0,8.3,11.1,1.6,4.6,27.4,-3.3,1.4,110.5,107.6,2.9,217.4,20.0,2022
21,Donatas Motiejunas,ASM,.620,.599,146.4,7.7,20.5,13.9,10.8,14.5,1.9,1.3,23.7,-3.5,1.5,114.6,108.4,6.3,262.4,19.9,2022
22,John Roberson,STR,.660,.594,181.5,0.4,5.5,2.8,30.3,17.4,1.8,0.0,24.9,1.9,1.5,124.6,111.9,12.7,195.4,19.6,2022
23,Ismael Kamagate,PAR,.664,.643,129.8,11.5,18.6,15.0,4.8,17.0,1.4,6.0,18.0,-4.6,1.7,119.0,114.1,5.0,351.1,19.5,2022
24,Ibou Faye,ASM,.610,.605,141.1,13.9,21.5,17.6,6.5,15.1,2.5,5.5,17.5,-3.0,1.6,119.3,104.2,15.1,237.4,19.4,2022
25,Brandon Taylor,GRV,.635,.579,179.9,1.3,7.9,4.8,30.4,17.0,2.0,0.0,23.9,2.9,1.4,119.5,112.5,7.0,226.4,19.4,2022
26,Terry Tarpey,LEM,.624,.574,173.3,6.9,22.2,14.8,18.7,17.5,3.7,3.1,16.1,1.9,1.4,120.8,99.0,21.8,277.1,19.4,2022
27,Alexandre Chassang,JLB,.607,.578,173.1,8.5,13.6,11.0,15.3,11.8,2.2,2.3,21.2,0.5,1.3,118.8,106.7,12.1,240.3,19.3,2022
28,Neal Sako,RCB,.584,.591,107.1,14.8,29.0,22.1,5.0,13.9,2.0,2.0,21.3,-4.3,1.4,111.7,112.5,-0.8,298.5,19.3,2022
29,Nicolas Lang,CSP,.640,.586,175.4,3.3,11.3,7.3,14.8,8.4,1.2,0.0,21.9,1.6,1.5,129.8,109.1,20.6,311.9,19.1,2022
30,Antoine Diot,LYV,.622,.557,169.3,2.8,9.9,6.4,26.8,19.7,4.6,0.0,20.2,3.5,1.4,118.9,103.2,15.7,105.5,18.7,2022
31,D.J. Hogg,CHO,.686,.661,183.2,3.8,17.1,10.8,10.3,16.5,1.4,3.7,21.1,-3.3,1.5,118.2,109.1,9.0,238.3,18.7,2022
32,Justin Bibbins,PAU,.585,.479,160.4,3.1,9.6,6.5,35.2,14.2,2.0,0.2,23.0,6.3,1.5,123.1,112.6,10.6,344.5,18.6,2022
33,Keith Hornsby,PLV,.672,.637,185.2,2.4,11.9,7.2,13.5,12.2,1.6,0.7,20.0,0.3,1.5,125.9,109.5,16.4,258.5,18.5,2022
34,Youssou Ndoye,ORL,.605,.562,121.6,9.8,23.4,16.7,6.9,18.4,0.5,2.4,27.9,-8.5,1.6,105.7,110.2,-4.5,243.6,18.5,2022
35,Ray McCallum,GRV,.598,.517,170.9,2.9,12.2,7.3,27.3,14.2,1.3,0.0,21.2,5.3,1.5,122.9,121.0,1.9,135.5,18.5,2022
36,Mouphtaou Yarou,N92,.752,.700,153.3,11.5,17.5,14.6,3.3,19.2,1.0,3.4,13.7,-4.2,1.9,133.2,122.5,10.7,19.3,18.4,2022
37,Paris Lee,ASM,.609,.543,170.6,1.3,8.5,4.8,29.1,15.3,3.2,0.1,20.7,5.0,1.4,122.1,109.1,13.0,260.1,18.3,2022
38,Jalen Jones,JLB,.621,.582,166.1,9.1,18.6,13.7,4.1,13.3,1.4,1.1,23.1,-4.8,1.5,115.3,109.3,5.9,126.4,18.3,2022
39,Yoan Makoundou,CHO,.617,.587,167.2,9.0,19.4,14.4,5.8,14.4,1.4,5.0,20.6,-3.9,1.4,114.0,107.7,6.3,293.6,18.3,2022
40,Abdoulaye Loum,DIJ,.590,.597,131.2,15.3,19.5,17.2,6.5,16.0,1.3,4.8,18.8,-3.8,1.3,113.0,111.6,1.4,218.4,18.2,2022
41,Mike James,ASM,.512,.449,143.0,1.6,14.6,7.8,33.7,13.6,2.2,0.3,29.4,3.8,1.2,110.1,111.9,-1.9,289.3,18.1,2022
42,Jeremiah Hill,GRV,.548,.525,153.2,4.7,14.2,9.2,26.4,12.9,2.6,1.0,22.1,5.2,1.2,115.3,119.5,-4.2,117.0,18.1,2022
43,O.D. Anosike,CHO,.646,.621,130.6,11.3,24.3,18.3,13.8,22.1,1.9,1.2,20.1,-3.7,1.5,114.2,105.5,8.7,172.0,18.1,2022
44,Jacques Alingue,DIJ,.640,.683,109.5,13.1,22.4,17.4,14.8,25.8,3.5,4.4,14.4,-1.5,1.6,114.2,105.0,9.2,253.3,18.1,2022
45,Rob Gray,ASM,.694,.631,187.3,2.0,5.4,3.7,12.9,17.1,2.5,0.8,21.7,-2.9,1.6,121.0,109.4,11.6,76.1,18.0,2022
46,Lamonte Ulmer,ORL,.615,.568,169.0,4.4,15.9,10.1,7.3,11.6,2.4,1.3,21.9,-2.7,1.4,115.4,109.3,6.1,202.1,17.9,2022
47,Michael Stockton,RCB,.597,.572,171.1,2.0,11.7,6.8,39.3,21.7,2.8,0.3,21.4,5.7,1.3,116.0,119.4,-3.4,126.8,17.9,2022
48,Grismay Paumier,CSP,.698,.673,141.5,11.6,17.3,14.4,6.3,15.4,1.6,2.7,15.8,-2.7,1.6,128.4,104.6,23.8,217.3,17.9,2022
49,Kyvon Davenport,ORL,.625,.657,146.2,8.1,20.9,14.5,7.3,13.2,1.8,3.8,17.6,-2.3,1.5,114.3,106.6,7.7,145.6,17.9,2022
50,Yannis Morin,STR,.570,.533,124.0,12.8,19.1,15.8,14.5,20.1,2.0,3.9,22.6,-4.4,1.3,108.0,105.3,2.7,216.6,17.8,2022
51,Alpha Diallo,ASM,.614,.570,163.8,9.3,17.2,13.1,12.6,16.6,2.1,1.3,20.0,-2.2,1.5,117.5,109.6,7.9,308.6,17.8,2022
52,Victor Wembanyama,LYV,.535,.510,141.3,6.9,26.3,17.1,6.4,17.2,2.4,10.4,26.2,-6.9,1.1,96.4,98.0,-1.6,125.4,17.7,2022
53,Johnny Berhanemeskel,ROA,.618,.577,176.0,2.7,9.5,6.0,13.9,12.0,1.1,0.0,24.1,-0.9,1.4,118.7,120.4,-1.8,305.8,17.7,2022
54,Dominic Artis,CHO,.565,.519,155.7,2.8,10.2,6.7,25.4,14.1,2.6,0.3,24.4,2.7,1.3,113.6,110.3,3.2,340.0,17.7,2022
55,Rashard Kelly,DIJ,.549,.503,158.0,8.8,20.7,14.3,12.4,12.0,2.2,2.4,19.6,0.0,1.2,114.5,110.6,3.9,393.0,17.5,2022
56,Kameron Taylor,STR,.520,.490,149.9,8.8,15.4,11.9,20.6,15.5,2.9,2.9,24.2,0.3,1.1,107.9,107.8,0.0,177.9,17.5,2022
57,William Howard,LYV,.621,.590,159.4,6.0,19.2,12.9,12.1,9.9,2.9,0.3,15.4,1.9,1.4,127.2,103.8,23.4,292.9,17.5,2022
58,Dante Cunningham,LEM,.583,.551,158.8,7.5,15.1,11.4,7.5,9.8,1.6,4.1,20.2,-1.4,1.3,115.8,106.5,9.3,240.8,17.4,2022
59,Horace Spencer,CSP,.633,.641,148.9,13.6,20.4,17.0,3.6,18.1,2.1,6.4,18.1,-5.5,1.5,112.2,101.9,10.3,164.3,17.4,2022
60,Tomer Ginat,PLV,.588,.576,147.8,12.2,14.4,13.3,12.8,12.3,2.0,0.0,17.4,0.8,1.3,121.7,108.2,13.5,259.4,17.4,2022
61,Dylan Osetkowski,LYV,.622,.577,168.6,4.1,15.8,10.1,8.4,9.6,2.2,1.2,19.2,-0.3,1.4,122.2,106.4,15.9,195.5,17.4,2022
62,Allan Julien Dokossi,FOS,.562,.538,112.8,14.4,22.5,18.5,8.8,16.7,3.4,1.4,17.7,-3.1,1.4,108.0,100.7,7.3,205.1,17.2,2022
63,Loren Cristian Jackson,ROA,.556,.478,155.2,0.7,6.1,3.3,33.7,13.0,1.2,0.1,24.4,6.5,1.3,118.5,121.3,-2.8,314.0,17.2,2022
64,Marcos Knight,LYV,.578,.560,160.8,8.0,12.7,10.4,14.2,13.1,3.1,0.2,19.2,0.5,1.2,116.6,107.2,9.4,203.8,17.2,2022
65,Nianta Diarra,CHO,.626,.641,130.0,13.8,19.7,16.8,6.1,16.1,0.8,1.8,18.9,-4.1,1.4,113.9,110.5,3.3,154.6,17.1,2022
66,Nick Johnson,N92,.557,.476,148.0,4.5,13.0,8.9,32.0,20.3,2.2,0.7,24.3,2.7,1.4,110.8,111.4,-0.6,302.0,17.1,2022
67,Gregor Hrovat,PAU,.618,.544,167.3,6.2,14.0,10.2,18.3,15.8,1.9,0.4,20.7,-0.4,1.5,118.5,110.1,8.4,326.5,17.0,2022
68,Nobel Boungou Colo,ORL,.617,.560,159.3,4.6,16.2,10.4,12.4,15.0,1.8,0.0,22.4,-2.6,1.5,113.4,113.1,0.2,137.9,17.0,2022
69,Thomas Wimbush,N92,.650,.584,173.5,5.7,18.3,12.2,6.0,14.8,1.8,1.1,19.0,-3.4,1.6,120.3,111.0,9.3,297.1,17.0,2022
70,Bodian Massa,FOS,.604,.559,130.9,12.3,25.0,18.8,11.7,20.5,1.8,3.2,19.4,-4.1,1.4,108.3,105.0,3.3,303.3,17.0,2022
71,Jordan Howard,STR,.601,.570,171.3,1.4,5.4,3.3,13.9,9.0,1.6,0.0,23.7,0.6,1.3,122.7,112.1,10.6,74.8,16.8,2022
72,Lasan Kromah,FOS,.560,.502,152.8,2.0,11.4,6.7,21.6,17.5,3.1,1.2,27.9,-3.2,1.3,101.3,107.1,-5.7,313.4,16.7,2022
73,"Ronald March, Jr.",ROA,.539,.519,137.8,4.8,14.0,9.3,18.4,15.6,3.2,1.8,24.4,-1.1,1.2,104.9,113.6,-8.7,343.4,16.7,2022
74,Kyle O'Quinn,PAR,.586,.545,153.8,5.2,28.0,16.6,21.0,21.2,1.2,5.3,22.6,-2.5,1.4,104.3,109.6,-5.3,170.5,16.7,2022
75,Donte Grantham,RCB,.596,.573,169.3,8.3,20.6,14.5,9.4,12.0,1.7,0.4,19.0,-1.2,1.3,117.4,118.0,-0.6,275.8,16.6,2022
76,William Narace,LEM,.627,.604,162.7,10.4,16.7,13.6,8.4,15.9,1.7,0.9,19.5,-3.3,1.5,115.5,108.3,7.2,249.8,16.6,2022
77,Leopold Cavaliere,STR,.576,.547,133.6,12.2,21.0,16.4,8.2,8.7,1.5,1.6,15.1,0.5,1.3,126.1,108.3,17.8,245.1,16.6,2022
78,Demonte Harper,CSP,.560,.532,155.5,2.9,13.3,8.1,26.2,18.6,2.1,1.7,29.7,-2.7,1.2,103.5,106.4,-2.9,287.1,16.5,2022
79,Dustin Sleva,PAR,.591,.567,159.6,10.4,12.0,11.2,11.7,10.7,1.8,0.7,18.1,0.2,1.3,120.9,117.8,3.1,283.6,16.5,2022
80,Egidijus Mockevicius,FOS,.622,.596,126.2,9.1,25.8,18.1,7.4,13.8,1.3,4.3,14.7,-1.4,1.5,119.7,107.0,12.7,76.6,16.4,2022
81,Jordan McRae,PLV,.577,.531,167.4,2.2,10.2,6.3,14.1,14.0,1.9,1.2,26.4,-2.0,1.3,109.0,108.2,0.8,134.4,16.3,2022
82,Kostas Antetokounmpo,LYV,.657,.664,137.1,6.8,18.7,12.8,4.8,22.1,2.0,9.5,17.8,-6.2,1.6,106.6,100.9,5.7,80.4,16.3,2022
83,Juvonte Reddic,ROA,.585,.529,129.1,8.6,20.2,14.3,11.4,14.5,1.5,2.0,17.4,-0.8,1.4,116.7,114.6,2.0,229.3,16.2,2022
84,Jacorey Williams,JLB,.551,.559,98.9,8.3,27.7,17.9,9.1,15.8,1.5,0.8,26.4,-5.4,1.2,97.6,105.6,-8.0,176.4,16.1,2022
85,"Kyle Allman, Jr.",PAR,.586,.541,153.1,1.3,13.9,7.6,25.9,17.9,1.7,0.8,23.2,0.9,1.4,110.4,117.6,-7.2,345.5,16.1,2022
86,Deishuan Booker,LEM,.576,.514,152.3,2.3,11.9,7.3,27.8,20.8,3.3,0.4,21.3,2.0,1.4,109.9,103.5,6.4,79.6,16.1,2022
87,D.J. Stephens,FOS,.558,.533,137.1,6.1,17.3,12.1,7.6,9.3,1.9,1.9,19.8,-0.9,1.3,111.7,112.1,-0.4,109.0,16.0,2022
88,Jean-Baptiste Maille,STR,.609,.561,165.9,6.2,13.1,9.5,33.3,26.9,3.1,0.0,14.0,6.5,1.4,120.5,107.8,12.7,318.4,15.9,2022
89,Luke Fischer,N92,.606,.580,164.3,9.0,20.2,14.8,7.6,14.3,1.0,3.3,18.2,-2.5,1.3,115.5,111.9,3.6,174.5,15.9,2022
90,Bastien Pinault,N92,.643,.617,173.5,1.6,8.8,5.3,14.1,15.2,1.7,0.7,22.8,-1.8,1.4,115.6,114.2,1.4,157.1,15.9,2022
91,Scott Bamforth,LEM,.571,.514,172.1,2.7,13.4,8.2,25.4,13.9,1.1,0.0,23.4,3.3,1.3,116.4,107.1,9.3,173.8,15.9,2022
92,Deandre Lansdowne,STR,.545,.514,152.8,4.7,8.6,6.6,12.9,7.3,3.0,0.5,19.8,2.0,1.2,119.1,108.9,10.2,216.3,15.7,2022
93,Kennedy Meeks,CHO,.521,.485,159.9,12.1,16.8,14.5,9.8,12.8,1.9,1.9,24.7,-3.0,1.1,105.0,110.0,-4.9,108.4,15.6,2022
94,Brock Motum,ASM,.634,.601,168.2,5.9,18.3,12.0,10.7,13.4,1.0,0.8,17.0,-0.6,1.4,124.0,112.6,11.4,115.5,15.5,2022
95,Khadeen Carrington,DIJ,.555,.497,164.1,1.8,9.3,5.3,18.6,11.0,1.8,0.3,23.6,2.2,1.3,115.0,115.1,-0.2,210.4,15.5,2022
96,Danilo Andjusic,ASM,.595,.503,162.1,2.2,9.4,5.7,15.9,17.3,1.9,0.7,24.7,-2.9,1.5,112.8,111.1,1.7,112.3,15.5,2022
97,Myke Henry,RCB,.663,.643,165.0,4.1,14.6,9.5,14.0,23.9,2.4,2.0,21.3,-5.7,1.6,106.1,111.9,-5.8,112.4,15.4,2022
98,Axel Julien,JLB,.623,.585,166.8,1.1,12.5,6.7,37.6,26.4,2.3,0.4,17.3,6.4,1.4,113.7,107.9,5.9,306.8,15.4,2022
99,Will Thomas,ASM,.654,.620,177.2,6.6,12.7,9.6,6.8,11.0,0.9,0.4,14.9,-0.9,1.5,129.5,112.2,17.3,207.9,15.3,2022
100,Hamady Ndiaye,PAU,.655,.686,108.9,8.1,18.1,13.3,3.7,21.0,1.1,8.5,15.5,-5.5,1.5,105.0,105.9,-0.9,229.6,15.2,2022
101,Lucas Dussoulier,N92,.722,.713,183.6,3.8,12.9,8.5,11.3,15.7,2.7,1.4,13.2,0.4,1.5,129.7,112.8,16.9,109.8,15.2,2022
102,Jeremy Senglin,N92,.603,.581,160.2,2.6,9.7,6.2,15.4,12.0,1.5,0.1,19.1,1.3,1.4,118.6,115.9,2.7,240.9,15.1,2022
103,Ryan Boatright,PAR,.574,.523,167.3,1.4,9.8,5.6,27.9,15.6,1.9,0.1,20.1,4.1,1.3,115.5,118.6,-3.2,302.0,15.1,2022
104,Rasheed Sulaimon,JLB,.533,.503,151.3,1.9,12.9,7.3,17.4,8.7,1.7,0.2,22.6,2.7,1.2,108.3,109.2,-0.8,282.1,15.0,2022
105,Johan Passave-Ducteil,PORT,.635,.559,129.9,9.0,13.0,11.0,13.0,24.6,1.7,1.7,25.7,-8.9,1.7,104.6,111.4,-6.8,116.9,14.9,2022
106,Dominik Olejniczak,GRV,.591,.568,130.3,9.8,19.4,14.9,8.2,14.9,1.1,2.6,17.8,-2.3,1.3,113.0,111.9,1.1,162.3,14.9,2022
107,Chris Warren,ORL,.574,.541,163.1,1.7,5.6,3.6,28.3,16.8,1.6,0.1,24.8,0.7,1.3,107.9,116.6,-8.6,273.6,14.9,2022
108,Devin Davis,PORT,.563,.539,164.9,4.5,22.7,13.4,8.9,14.7,2.4,2.0,22.2,-3.8,1.2,103.1,108.4,-5.2,264.1,14.9,2022
109,Enzo Goudou-Sinha,RCB,.695,.625,175.4,1.5,4.6,3.1,16.0,17.5,1.4,0.0,19.4,-0.6,1.7,125.8,121.5,4.2,142.4,14.7,2022
110,JaKeenan Gant,ROA,.571,.555,153.3,4.8,13.9,9.2,4.6,9.9,2.0,2.8,18.2,-2.0,1.2,111.5,115.9,-4.5,267.0,14.7,2022
111,Hugo Robineau,CHO,.640,.538,165.5,3.0,13.7,8.5,16.0,16.3,2.1,0.0,16.2,1.2,1.7,123.7,109.9,13.7,78.9,14.3,2022
112,Darrin Govens,CHO,.614,.583,175.2,1.6,7.4,4.6,22.7,17.9,2.3,0.2,18.0,2.4,1.3,115.7,112.3,3.4,256.3,14.3,2022
113,Tyler Stone,GRV,.538,.509,154.4,7.1,16.1,11.7,8.6,14.0,1.4,1.2,23.7,-3.6,1.2,102.3,113.8,-11.5,161.4,14.2,2022
114,Maxime Roos,JLB,.654,.639,164.1,4.0,11.1,7.5,3.2,9.7,2.0,5.1,14.0,-1.5,1.5,120.8,106.0,14.8,124.8,14.2,2022
115,Gaylor Curier,STR,.569,.539,170.5,4.0,14.1,8.8,5.1,9.0,1.6,0.7,21.0,-2.1,1.2,115.1,110.5,4.6,114.5,14.2,2022
116,Jean-Philippe Dally,RCB,.566,.506,184.9,8.2,16.4,12.3,7.7,9.2,1.0,2.4,17.3,-0.1,1.3,119.5,120.3,-0.8,74.9,14.2,2022
117,Charles Abouo,PORT,.570,.545,157.7,5.5,14.6,10.0,9.1,11.9,2.4,0.5,19.7,-1.7,1.3,110.4,110.6,-0.1,184.0,14.1,2022
118,Scottie Reynolds,RCB,.627,.607,160.1,1.0,7.5,4.3,39.8,28.8,2.2,0.0,20.6,2.3,1.4,107.7,115.7,-8.0,123.5,14.1,2022
119,Femi Olujobi,PORT,.588,.547,158.4,5.7,16.1,10.9,4.8,11.4,1.0,1.1,19.9,-3.0,1.4,112.7,114.0,-1.2,151.5,14.0,2022
120,Chase Simon,DIJ,.552,.524,160.0,1.5,10.2,5.5,11.9,10.0,2.4,0.2,21.7,0.1,1.2,110.5,115.2,-4.7,146.9,14.0,2022
121,Hugo Benitez,JLB,.540,.500,164.7,3.5,9.6,6.5,24.7,18.9,3.0,0.6,18.8,2.9,1.2,106.3,108.4,-2.0,157.0,13.9,2022
122,Benjamin Sene,N92,.563,.528,166.1,2.3,9.6,6.0,22.9,16.1,1.9,0.6,18.4,3.2,1.2,113.3,114.3,-1.0,190.4,13.8,2022
123,Ike Udanoh,STR,.545,.536,106.4,10.6,20.0,15.1,16.3,24.4,2.7,1.2,17.7,-2.6,1.3,101.9,106.2,-4.4,223.8,13.8,2022
124,Matt Mitchell,STR,.527,.457,154.3,7.3,15.6,11.2,10.5,13.7,1.7,0.9,21.9,-2.2,1.2,108.6,109.6,-1.0,222.5,13.8,2022
125,Yakuba Ouattara,ASM,.596,.567,167.2,9.3,9.0,9.1,4.8,8.0,1.2,0.6,14.5,-0.5,1.3,127.6,112.9,14.7,214.3,13.7,2022
126,Pierre Pelos,JLB,.501,.490,144.9,6.1,23.1,14.6,8.9,7.7,2.1,2.1,18.0,0.7,1.0,104.8,103.8,0.9,185.6,13.7,2022
127,John Jenkins,GRV,.604,.583,169.9,0.9,6.7,4.0,9.3,10.2,0.7,0.7,21.1,-0.8,1.3,113.2,118.4,-5.2,165.4,13.6,2022
128,Vafessa Fofana,GRV,.577,.569,132.3,6.8,16.9,12.0,14.1,20.0,1.9,1.3,15.7,-0.7,1.3,107.8,112.1,-4.3,239.1,13.6,2022
129,Maxime Courby,JLB,.696,.656,187.2,3.6,11.0,7.3,5.5,13.9,2.7,0.4,13.1,-1.3,1.6,123.8,108.5,15.3,150.5,13.5,2022
130,Dustin Ware,RCB,.581,.547,175.1,0.9,8.0,4.4,30.3,17.8,0.9,0.0,19.8,5.1,1.2,116.6,123.1,-6.5,81.6,13.4,2022
131,Marcus Paige,ORL,.629,.595,173.7,1.4,6.3,3.9,19.8,15.1,2.0,0.5,15.0,2.8,1.4,120.7,114.8,5.9,200.9,13.3,2022
132,David Michineau,PLV,.475,.393,152.5,1.5,11.0,6.4,26.7,15.6,2.3,1.4,21.3,5.3,1.1,106.2,105.4,0.8,124.8,13.2,2022
