#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,year
201,Ray Ona Embo,ROA,32,11.5,3.0,0.9,2.4,.382,0.4,1.2,.308,0.8,1.1,.743,0.1,0.8,0.9,1.1,0.3,0.1,0.7,2.0,2023
202,Marcus Gomis,LEM,32,10.8,3.0,1.1,2.4,.436,0.4,1.0,.364,0.5,0.6,.789,0.3,0.6,1.0,0.8,0.0,0.0,0.8,1.3,2023
203,Zaccharie Risacher,LYV,18,11.8,2.4,0.9,2.6,.348,0.4,1.3,.292,0.2,0.4,.571,0.3,0.8,1.1,0.7,0.4,0.2,0.7,1.4,2023
204,Lucas Fischer,N92,16,9.3,2.4,1.0,1.6,.640,0.1,0.3,.400,0.3,0.4,.667,0.4,0.3,0.8,0.6,0.3,0.2,0.4,1.4,2023
205,Arthur Bruyas,ROA,32,10.0,2.0,0.6,2.2,.290,0.4,1.5,.255,0.4,0.5,.750,0.4,1.1,1.5,0.9,0.3,0.2,0.5,1.0,2023
206,Fabien Damase,GRV,10,6.5,1.8,0.8,2.2,.364,0.2,0.5,.400,0.0,0.1,.000,0.0,0.6,0.6,0.5,0.1,0.1,0.1,0.3,2023
207,Kenny Kasiama,PORT,26,7.2,1.5,0.7,1.5,.447,0.0,0.1,.333,0.2,0.3,.556,0.3,0.5,0.8,0.2,0.2,0.1,0.4,1.0,2023
208,Yoan Granvorka,PORT,16,3.3,1.4,0.5,1.0,.500,0.3,0.6,.444,0.2,0.3,.750,0.1,0.3,0.4,0.1,0.0,0.0,0.1,0.3,2023
209,Fabio Milanese,PAU,13,6.3,1.3,0.5,1.8,.304,0.1,0.6,.125,0.2,0.2,1.000,0.2,0.6,0.8,0.8,0.2,0.0,0.5,1.2,2023
210,Yvann Mbaya,PORT,10,3.8,1.0,0.4,0.7,.571,0.0,0.0,.000,0.2,0.5,.400,0.6,0.6,1.2,0.1,0.1,0.1,0.3,0.7,2023
211,Matheo Leray,CHO,11,5.9,0.7,0.3,1.1,.250,0.0,0.5,.000,0.2,0.2,1.000,0.1,0.5,0.5,0.8,0.2,0.0,0.7,1.0,2023
212,Michael Belle,STR,10,3.3,0.7,0.3,0.7,.429,0.0,0.0,.000,0.1,0.3,.333,0.2,0.2,0.4,0.0,0.1,0.1,0.0,0.7,2023
213,Jordan Degre,FOS,22,4.6,0.5,0.2,0.8,.294,0.0,0.1,.000,0.1,0.3,.286,0.2,0.2,0.4,0.2,0.1,0.0,0.2,1.0,2023
214,Lucas Dufeal,CHO,11,1.4,0.2,0.1,0.1,1.000,0.0,0.0,.000,0.0,0.0,.000,0.0,0.3,0.3,0.0,0.0,0.1,0.3,0.0,2023
