#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,year
38,Anthony Lamb,RGV,31,34.4,17.3,5.8,12.5,.466,2.9,7.4,.390,1.7,2.3,.757,2.2,6.0,8.2,4.8,0.7,1.3,3.5,2.5,2022
39,Micah Potter,SXF,33,28.8,17.2,6.7,12.4,.539,1.5,3.3,.445,1.5,2.0,.731,3.2,6.6,9.8,1.8,0.9,1.1,1.8,2.2,2022
40,Sharife Cooper,COL,22,30.2,17.1,6.0,13.8,.431,1.6,4.4,.361,2.2,2.5,.907,0.8,3.2,4.0,6.9,1.0,0.2,3.6,2.7,2022
41,Nate Darling,ACC,31,32.4,17.1,6.0,14.3,.419,2.9,7.9,.367,1.5,1.7,.904,0.7,3.4,4.1,3.1,0.9,0.3,2.2,2.3,2022
42,Marko Simonovic,WCB,28,29.4,17.0,6.3,11.9,.530,0.8,2.8,.269,2.2,2.7,.816,3.4,6.5,9.9,2.7,0.5,0.5,2.8,3.8,2022
43,Jared Wilson-Frame,SLC,32,36.2,17.0,6.1,15.5,.395,3.3,9.0,.372,0.9,1.2,.789,0.5,4.4,4.8,4.8,0.8,0.2,3.2,2.1,2022
44,"Derrick Walton, Jr.",MCC,25,36.0,16.8,5.9,11.6,.505,1.3,3.3,.386,2.6,3.2,.813,0.5,5.1,5.6,9.5,1.5,0.0,3.7,2.2,2022
45,Ahmad Caver,MHU,29,36.7,16.7,5.9,14.5,.409,0.9,3.3,.284,2.5,3.4,.720,0.9,4.7,5.6,7.8,1.7,0.6,2.4,2.0,2022
46,L.J. Figueroa,SCW,32,27.6,16.7,6.9,13.9,.494,1.7,5.2,.323,0.8,1.0,.781,2.6,6.1,8.7,2.4,0.9,0.6,1.3,2.6,2022
47,Jalen Crutcher,GBO,33,33.3,16.2,6.0,12.5,.481,3.0,6.8,.438,0.7,1.1,.686,0.3,3.1,3.3,6.0,0.8,0.2,2.3,1.9,2022
48,Jalen Lecque,WIS,28,29.6,16.1,5.5,12.9,.425,1.4,5.1,.264,2.2,3.2,.697,0.7,3.4,4.1,3.3,0.8,0.8,1.8,1.6,2022
49,Jordan Goodwin,GOG,31,32.4,16.1,6.0,14.5,.412,1.2,4.1,.302,1.8,2.3,.792,2.3,3.9,6.1,4.6,2.0,0.4,1.8,2.3,2022
50,James Huff,SBL,28,25.9,15.7,6.6,10.3,.639,0.5,1.9,.283,1.3,1.5,.814,2.5,3.6,6.1,1.1,0.7,2.5,1.3,3.2,2022
51,Tyler Hall,WES,25,35.1,15.5,5.2,11.7,.449,3.8,9.2,.415,0.8,1.2,.700,0.3,3.8,4.1,4.2,0.9,0.2,1.6,1.4,2022
52,"Chaundee Brown, Jr.",SBL,30,30.4,15.2,5.9,13.2,.447,1.9,5.9,.328,1.0,1.2,.833,1.2,3.6,4.8,1.6,0.6,0.2,1.6,2.1,2022
53,Kevon Harris,RAP,24,30.2,15.1,5.6,11.8,.473,1.5,4.5,.343,1.5,2.1,.740,1.9,3.9,5.8,3.5,1.5,0.4,2.0,2.7,2022
54,Damyean Dotson,AUS,25,31.4,15.1,5.3,12.1,.437,2.2,6.0,.367,1.7,1.9,.915,0.2,3.2,3.4,3.3,1.1,0.1,1.4,1.9,2022
55,D.J. Steward,STO,30,29.2,14.6,5.8,12.5,.463,1.3,4.0,.331,1.3,1.4,.884,0.8,2.9,3.7,3.4,1.0,0.5,2.3,1.5,2022
56,Zavier Simpson,OKL,35,32.4,14.6,5.9,12.2,.488,1.0,2.9,.350,1.0,1.5,.692,0.9,4.2,5.1,6.5,1.8,0.2,2.8,2.7,2022
57,Brandon Rachal,LIN,29,27.8,14.5,6.1,11.2,.545,0.4,1.5,.295,1.1,1.9,.582,2.2,3.6,5.8,1.6,1.8,0.9,1.6,2.7,2022
58,Jaylen Morris,AUS,30,25.5,14.5,5.6,11.7,.474,1.0,3.2,.323,1.3,2.0,.678,1.2,3.4,4.6,1.7,0.8,0.6,1.4,1.9,2022
59,Cheick Diallo,MCC,32,22.5,14.5,6.1,9.0,.677,0.0,0.2,.200,1.5,1.8,.814,2.8,8.0,10.8,0.8,0.7,1.3,1.6,2.4,2022
60,Brandon Sampson,IWA,30,28.0,14.4,5.0,11.3,.445,2.5,6.4,.396,1.0,1.5,.705,0.4,3.3,3.7,1.8,0.5,0.4,2.5,1.8,2022
61,Arnoldas Kulboka,GBO,30,28.6,14.3,4.7,10.5,.443,2.8,6.7,.411,1.3,1.4,.884,0.6,4.7,5.3,1.3,0.4,0.2,1.1,1.3,2022
62,Emanuel Terry,STO,29,28.0,14.2,6.2,9.4,.663,0.0,0.0,.000,1.1,2.0,.552,2.7,5.9,8.6,1.8,0.9,0.7,2.3,2.7,2022
63,Jordan Schakel,GOG,30,31.9,14.2,4.7,11.2,.421,2.4,7.0,.343,1.6,1.8,.891,0.9,3.1,3.9,2.4,1.0,0.3,1.1,2.4,2022
64,Matt Coleman III,STO,32,34.1,14.1,5.5,11.9,.465,1.2,3.5,.348,1.2,1.5,.809,0.9,3.1,4.0,5.7,1.7,0.1,2.0,2.6,2022
65,Hassani Gravett,LAK,32,29.8,13.9,5.0,11.8,.423,1.8,5.4,.337,1.2,1.4,.804,0.7,4.0,4.6,6.2,1.3,0.3,2.6,1.9,2022
66,Zylan Cheatham,BIR,23,31.9,13.9,5.0,9.0,.556,1.0,2.6,.383,2.0,2.6,.750,2.0,9.0,10.9,2.6,0.9,0.7,2.3,3.0,2022
67,"Melvin Frazier, Jr.",IWA,35,33.7,13.7,5.0,10.7,.466,1.7,4.9,.343,1.4,1.8,.766,1.0,5.3,6.3,2.2,1.5,0.7,2.1,2.6,2022
68,Scotty Hopson,OKL,32,27.8,13.5,5.4,10.8,.496,0.9,2.9,.319,1.2,1.7,.685,1.1,3.8,4.8,3.2,1.1,0.3,2.3,1.8,2022
69,George King,ACC,32,33.6,13.5,4.5,10.2,.445,2.5,6.5,.378,1.2,1.6,.760,0.7,5.7,6.4,2.3,1.1,0.5,1.6,2.1,2022
70,Shamorie Ponds,DEL,29,24.5,13.4,5.3,11.0,.480,1.5,4.7,.316,0.9,1.2,.735,1.2,2.8,4.0,4.7,1.4,0.6,1.8,1.6,2022
71,Elijah Pemberton,SCW,29,25.5,13.4,4.2,7.8,.547,0.9,2.7,.329,2.4,2.9,.812,1.2,2.6,3.7,2.2,0.7,0.3,1.5,1.6,2022
72,Cassius Winston,GOG,20,19.5,13.4,4.4,9.5,.458,1.4,3.7,.384,2.4,2.7,.889,0.3,2.7,3.0,5.0,0.9,0.2,2.5,2.3,2022
73,Rob Edwards,OKL,32,26.5,13.3,4.2,11.1,.380,2.4,7.1,.344,1.4,1.8,.776,0.6,3.8,4.4,1.3,0.8,0.3,1.6,2.2,2022
74,Daniel Oturu,WCB,29,22.2,13.3,5.2,9.0,.573,0.3,1.3,.237,1.7,3.0,.570,2.4,4.6,7.0,0.9,0.6,0.6,1.9,2.2,2022
75,Breein Tyree,RAP,26,24.0,13.3,4.8,10.9,.445,1.5,4.3,.357,1.3,1.7,.814,0.2,2.6,2.8,3.5,0.9,0.4,1.7,2.1,2022
76,Zach Hankins,BIR,32,25.5,13.3,5.7,8.5,.675,0.0,0.0,.000,1.1,1.6,.654,3.5,4.8,8.3,1.7,0.3,1.3,1.5,3.1,2022
77,Aaron Henry,DEL,27,27.5,13.3,5.1,11.5,.445,1.6,4.3,.368,0.8,1.0,.750,1.0,3.6,4.6,2.5,1.3,0.5,1.5,1.9,2022
78,Isaac Bonga,RAP,24,28.0,13.2,5.0,11.1,.447,1.3,4.2,.297,1.2,1.5,.784,2.5,7.0,9.5,3.6,1.2,0.8,2.3,3.0,2022
79,Christian Vital,RGV,28,21.7,13.2,4.5,10.9,.408,2.1,5.7,.377,1.2,1.6,.717,1.1,2.4,3.6,3.3,1.6,0.3,1.7,2.0,2022
80,Shevon Thompson,ACC,26,24.1,13.1,5.4,7.7,.705,0.0,0.1,.000,1.4,1.7,.800,5.0,6.4,11.4,0.5,0.7,0.9,1.8,3.2,2022
81,Ade Murkey,STO,33,32.4,13.1,4.5,10.7,.422,2.2,5.7,.381,1.1,1.5,.729,0.9,4.1,5.0,1.6,1.5,0.7,1.5,2.2,2022
82,Cassius Stanley,MCC,24,28.5,13.0,4.8,11.0,.439,1.9,5.0,.383,0.9,1.3,.700,1.0,2.8,3.8,1.2,0.8,0.4,0.8,2.2,2022
83,Kalob Ledoux,SCW,29,27.8,13.0,4.8,10.9,.438,2.6,6.3,.404,0.6,0.8,.783,0.7,2.5,3.2,1.9,0.8,0.2,1.4,2.2,2022
84,Tremont Waters,SBL,29,28.3,12.9,4.7,11.4,.413,2.2,6.3,.357,0.7,1.2,.618,0.3,1.9,2.2,5.3,1.6,0.2,2.9,2.0,2022
85,Bryce Brown,LIN,30,29.0,12.9,4.4,11.7,.373,2.7,8.4,.324,0.9,1.1,.765,0.7,3.2,3.8,1.8,1.0,0.3,1.5,2.2,2022
86,Isaiah Miller,IWA,32,24.2,12.7,5.4,11.1,.485,0.6,2.1,.269,0.8,1.5,.510,1.3,3.3,4.7,2.9,1.7,0.2,2.0,2.3,2022
87,Shaquille Harrison,DEL,27,31.1,12.6,4.6,10.9,.427,1.6,4.3,.368,1.2,1.6,.762,0.7,4.0,4.7,5.9,1.8,0.6,2.0,2.8,2022
88,Deividas Sirvydis,MCC,21,21.8,12.5,4.0,9.0,.452,2.2,6.0,.362,1.2,1.6,.765,0.4,3.5,3.9,1.2,0.6,0.2,1.5,1.8,2022
89,Aleem Ford,LAK,31,31.0,12.5,4.3,9.9,.438,2.6,6.8,.387,0.7,0.9,.759,0.6,3.4,4.1,1.6,0.7,0.3,0.9,1.9,2022
90,"Kerwin Roach, Jr.",WCB,31,30.4,12.5,4.6,10.2,.454,1.6,4.3,.379,0.9,1.4,.651,1.2,3.3,4.4,2.9,1.1,0.6,2.0,2.7,2022
91,Olin Carter III,TEX,33,31.4,12.4,4.0,11.0,.367,2.9,8.1,.360,0.8,1.0,.758,0.8,3.1,3.8,2.3,0.8,0.4,1.1,2.5,2022
92,Cameron McGriff,GBO,29,23.6,12.3,4.2,10.0,.426,1.8,5.5,.327,1.2,1.7,.729,1.2,4.6,5.8,1.5,0.8,0.3,1.5,2.6,2022
93,Damien Jefferson,MHU,24,25.3,12.3,4.7,10.0,.471,1.6,4.2,.390,0.7,1.0,.739,0.9,3.0,3.9,1.5,0.6,0.0,1.4,1.1,2022
94,Marcus Burk,GRG,28,33.0,12.2,4.0,10.5,.386,2.6,7.2,.356,1.0,1.2,.848,0.4,2.4,2.8,1.2,0.9,0.3,0.7,2.3,2022
95,Scottie Lewis,GBO,32,30.5,12.1,4.3,9.2,.474,1.0,3.3,.292,1.4,1.6,.880,0.7,2.3,3.0,2.0,1.4,1.3,2.4,2.4,2022
96,Juwan Morgan,MNE,20,25.9,12.1,4.2,8.1,.512,1.6,4.7,.340,1.4,1.9,.730,1.1,4.6,5.7,2.9,0.9,0.9,1.4,2.2,2022
97,Trevon Duval,GRG,32,29.2,11.9,4.7,10.4,.446,0.8,2.9,.261,1.2,2.0,.594,0.4,2.8,3.3,5.3,1.0,0.2,3.0,2.3,2022
98,Tyler Bey,RGV,29,22.6,11.9,3.8,7.6,.505,0.6,2.2,.277,2.0,2.6,.784,2.7,4.8,7.4,1.5,1.0,0.7,1.1,2.4,2022
99,A.J. Lawson,COL,33,31.8,11.8,4.5,9.5,.481,1.5,4.4,.342,0.7,1.3,.545,1.2,5.1,6.3,1.6,1.3,0.4,1.0,2.9,2022
100,Isaiah Todd,GOG,27,30.8,11.7,4.3,11.2,.380,1.9,6.8,.284,0.7,1.1,.613,0.7,4.4,5.2,0.8,0.5,1.0,1.5,2.7,2022
101,Aric Holman,AUS,31,23.6,11.6,4.3,11.1,.384,1.8,6.6,.279,0.8,1.0,.781,1.5,4.3,5.8,1.9,0.8,1.7,1.5,1.8,2022
102,Jared Brownridge,DEL,30,23.3,11.6,3.9,9.7,.405,3.0,7.8,.387,0.5,0.7,.682,0.3,1.8,2.1,1.8,0.6,0.3,0.7,1.0,2022
103,David Johnson,RAP,23,23.8,11.5,4.3,10.5,.407,2.0,6.3,.324,0.6,0.7,.813,0.5,2.8,3.3,2.3,0.7,0.4,1.1,2.4,2022
104,Reggie Hearn,MHU,33,31.5,11.4,3.8,9.2,.407,1.6,5.4,.303,1.4,1.7,.821,0.6,4.5,5.0,2.4,1.0,0.2,1.6,2.5,2022
105,Quade Green,GRG,31,24.4,11.4,4.0,10.5,.385,1.3,4.5,.290,1.3,1.5,.872,0.1,2.3,2.5,5.6,0.8,0.1,2.0,1.9,2022
106,Scottie Lindsey,WCB,33,26.5,11.4,3.9,9.8,.401,2.2,6.4,.348,0.8,1.2,.737,0.7,3.8,4.5,1.2,0.9,0.5,0.7,2.5,2022
107,Aamir Simms,WES,23,24.0,11.3,4.1,8.3,.495,1.1,2.9,.394,1.1,1.2,.893,1.4,4.0,5.4,1.6,0.8,0.3,1.5,3.4,2022
108,Mario Chalmers,SXF,31,25.5,11.3,3.2,8.1,.389,1.4,3.9,.355,1.8,2.3,.778,0.3,3.0,3.4,5.7,1.5,0.2,2.8,4.0,2022
109,Matt Lewis,IWA,32,29.7,11.1,3.8,9.0,.427,2.2,5.6,.399,0.8,1.0,.758,1.3,3.1,4.3,2.4,0.8,0.3,1.1,1.8,2022
110,Ethan Thompson,WCB,34,26.2,11.1,3.7,8.8,.421,1.2,3.8,.313,1.4,1.9,.738,0.6,3.2,3.9,2.2,1.0,0.5,1.1,2.2,2022
111,Joe Chealey,GBO,28,29.1,11.0,3.2,8.9,.360,0.6,2.3,.286,2.5,2.8,.922,0.5,3.1,3.6,6.1,0.8,0.1,2.4,3.2,2022
112,Jaylen Hoard,OKL,25,24.9,11.0,4.3,7.9,.545,0.0,0.4,.111,1.4,2.4,.557,2.4,4.5,6.9,2.0,1.0,0.6,1.2,2.6,2022
113,Ashton Hagans,RAP,27,27.4,10.8,3.6,8.6,.418,0.7,2.1,.339,1.9,2.3,.806,0.9,2.9,3.8,6.5,1.8,0.5,2.9,2.5,2022
114,Tre Scott,ACC,29,32.8,10.8,4.4,9.9,.443,1.4,4.3,.331,0.4,0.8,.458,1.7,5.3,6.9,1.8,1.1,0.5,1.6,2.1,2022
115,Andrew Rowsey,FWN,33,21.9,10.7,3.8,8.9,.424,2.3,5.4,.427,0.6,0.7,.792,0.4,1.7,2.1,2.1,0.5,0.1,1.6,2.3,2022
116,M.J. Walker,WES,26,27.6,10.7,3.6,8.6,.417,1.4,4.0,.350,1.2,1.4,.838,0.6,2.0,2.7,2.3,1.0,0.3,1.6,2.2,2022
117,Aaron Best,RAP,29,28.4,10.6,3.6,8.1,.445,1.4,4.2,.344,1.1,1.4,.762,1.4,3.8,5.2,1.9,0.6,0.3,1.0,2.9,2022
118,Joel Ayayi,GOG,29,31.0,10.6,4.3,8.8,.484,0.9,2.8,.325,0.6,0.9,.680,1.7,4.1,5.8,6.2,0.9,0.2,2.7,2.0,2022
119,Tiwian Kendley,WIS,25,23.5,10.5,3.7,8.8,.425,1.0,3.3,.313,1.2,1.8,.667,0.5,2.2,2.7,1.6,0.8,0.4,1.6,1.3,2022
120,Kendall Smith,SCW,25,27.6,10.3,3.6,8.7,.419,1.0,3.3,.293,1.4,1.7,.814,1.2,4.0,5.1,7.1,1.1,0.0,2.7,2.1,2022
121,Jeremiah Tilmon,LAK,31,20.7,10.0,4.2,6.4,.652,0.0,0.1,.333,0.9,1.4,.667,1.9,3.2,5.1,1.9,0.4,0.8,1.3,4.0,2022
122,Trhae Mitchell,RGV,28,32.3,10.0,3.7,7.0,.533,0.7,1.9,.377,1.1,1.4,.795,1.9,5.4,7.4,2.5,1.5,1.4,1.5,2.3,2022
123,Justin Jaworski,OKL,27,20.7,9.8,3.2,7.9,.402,2.0,5.4,.377,0.8,0.8,.955,0.4,2.8,3.1,1.4,0.7,0.1,0.9,1.4,2022
124,Jordan Ford,ACC,31,23.7,9.8,3.6,7.9,.461,1.3,3.1,.412,0.8,0.9,.857,0.4,1.6,2.0,3.1,0.7,0.0,1.1,1.0,2022
125,Ra'Shad James,BIR,31,28.4,9.7,3.6,8.9,.404,1.6,3.9,.402,0.5,0.8,.625,0.5,3.3,3.8,2.4,0.7,0.2,1.1,1.7,2022
126,Manny Camper,GRG,27,31.0,9.5,3.5,7.1,.490,0.4,1.8,.250,1.4,2.0,.698,2.5,5.7,8.2,1.7,1.3,0.5,1.2,3.0,2022
127,Martin Krampelj,SXF,31,19.5,9.5,3.3,6.0,.545,0.5,1.6,.280,1.4,2.1,.652,1.5,3.8,5.3,1.0,1.1,0.7,1.4,3.3,2022
128,ShawnDre' Jones,MCC,29,23.3,9.4,3.5,8.9,.397,0.7,2.5,.292,1.2,1.5,.814,0.7,1.5,2.2,4.3,0.5,0.2,1.5,1.4,2022
129,Nate Pierre-Louis,SBL,32,27.7,9.3,3.7,7.5,.490,0.7,2.5,.263,0.8,1.1,.686,1.2,3.3,4.5,2.8,1.7,0.6,1.0,2.8,2022
130,Mike Smith,SXF,30,27.3,9.2,3.4,8.7,.389,1.3,3.7,.355,0.8,1.0,.793,0.2,2.1,2.3,4.3,0.9,0.1,1.6,1.1,2022
131,Freddie Gillespie,MHU,22,20.8,9.1,3.8,6.2,.606,0.1,0.2,.400,0.8,1.1,.680,2.6,3.5,6.0,0.9,0.9,1.2,1.1,3.0,2022
132,Kyree Walker,GOG,23,13.9,8.7,3.3,6.4,.524,0.6,1.7,.359,0.8,1.5,.529,0.5,2.3,2.7,1.1,0.6,0.2,0.8,1.5,2022
133,Giorgi Bezhanishvili,GRG,31,18.7,8.7,3.7,6.2,.591,0.1,0.7,.182,0.6,1.2,.556,1.4,3.4,4.8,1.4,0.4,0.5,1.4,2.6,2022
134,Marcus Graves,WIS,31,27.4,8.6,3.0,8.4,.363,1.1,4.1,.276,0.9,1.1,.848,0.5,2.8,3.3,5.4,1.2,0.5,1.9,2.2,2022
135,Jordan Sibert,WIS,24,21.0,8.5,2.9,7.5,.389,1.8,4.9,.356,0.6,0.8,.778,0.5,2.0,2.6,0.9,0.7,0.3,0.5,1.6,2022
136,"John Petty, Jr.",BIR,31,26.2,8.5,3.1,7.7,.397,2.1,5.9,.355,0.1,0.1,1.000,0.6,3.9,4.5,1.6,1.2,0.5,1.2,2.2,2022
137,Justin Smith,RAP,29,21.8,8.5,3.6,6.3,.571,0.0,0.1,.250,0.7,1.2,.583,2.3,3.4,5.7,0.8,0.7,0.7,0.7,2.0,2022
138,Emmitt Williams,ACC,23,20.2,8.4,2.7,5.3,.516,0.8,1.7,.450,1.2,1.4,.818,1.7,3.4,5.0,0.8,0.8,0.6,1.0,2.2,2022
139,Bryce Alford,WCB,28,22.6,8.3,2.5,6.8,.361,2.0,5.4,.371,0.8,1.1,.742,0.2,2.3,2.4,2.7,1.0,0.1,1.4,1.1,2022
140,Jaylen Johnson,MCC,29,17.5,8.2,3.1,6.3,.497,1.0,2.8,.363,0.6,0.9,.615,1.4,3.3,4.8,2.0,0.5,1.1,1.4,2.0,2022
141,Riley LaChance,BIR,31,21.4,8.2,3.2,7.1,.447,1.4,3.7,.371,0.3,0.5,.714,0.5,1.5,2.0,2.3,0.6,0.0,0.7,1.6,2022
142,T.J. Haws,LAK,30,22.4,8.2,3.0,7.0,.426,1.3,3.4,.388,0.5,0.7,.667,0.3,2.0,2.3,2.6,0.7,0.1,1.2,2.4,2022
143,Eric Demers,MNE,24,23.1,8.1,2.7,7.3,.374,2.0,5.8,.353,0.4,0.5,.833,0.5,1.3,1.8,1.1,0.7,0.3,0.5,1.5,2022
144,Craig Sword,GOG,29,20.6,7.9,2.9,5.2,.550,0.6,1.8,.314,1.0,1.2,.800,0.8,2.5,3.3,1.2,1.7,0.8,1.1,3.0,2022
145,Trayvon Palmer,MCC,32,26.9,7.9,2.8,7.2,.383,1.3,4.5,.290,0.7,0.9,.750,1.6,3.8,5.4,1.5,1.0,0.3,0.8,3.0,2022
146,Kethan Savage,WES,23,19.5,7.7,2.7,7.0,.377,0.9,2.7,.328,0.9,1.1,.808,0.6,1.7,2.3,2.4,1.0,0.1,1.0,1.8,2022
147,Ibi Watson,COL,26,18.0,7.6,2.6,6.4,.410,0.9,3.0,.308,0.8,1.0,.880,0.5,2.3,2.8,1.0,0.3,0.2,0.4,1.2,2022
148,Brendan Bailey,WIS,27,23.8,7.6,2.7,6.7,.407,1.6,4.6,.344,0.3,0.4,.800,0.3,3.2,3.5,1.0,0.5,0.5,0.8,2.4,2022
149,Malik Ellison,COL,25,22.2,7.1,2.5,5.6,.443,0.2,0.8,.316,1.0,1.2,.833,1.6,3.3,4.9,0.8,0.6,0.6,1.2,2.2,2022
150,Marvin Smith,RGV,27,14.3,7.0,2.7,6.1,.446,0.9,2.9,.316,0.4,0.5,.857,1.2,2.7,3.9,1.0,0.4,0.2,0.6,2.0,2022
151,Adam Woodbury,LIN,31,21.1,7.0,2.9,4.5,.647,0.0,0.0,.000,0.7,1.0,.700,2.9,5.3,8.2,1.0,0.3,0.6,1.5,2.8,2022
152,Tre'Shawn Thurman,STO,33,20.1,7.0,2.6,6.3,.415,1.0,3.3,.294,0.5,0.8,.654,1.0,3.5,4.5,0.9,0.8,0.5,0.8,1.8,2022
153,Jayvon Graves,AUS,30,18.4,7.0,2.7,6.7,.408,0.8,2.2,.354,0.4,0.6,.765,0.8,2.1,2.9,2.4,0.9,0.3,1.1,1.3,2022
154,Josh Huestis,CLE,30,26.3,6.8,2.4,6.7,.356,1.4,4.8,.301,0.4,0.6,.632,1.4,4.5,5.9,0.8,0.6,0.9,0.8,1.4,2022
155,Jordy Tshimanga,IWA,28,18.6,6.8,2.8,5.2,.538,0.0,0.1,.000,0.8,1.4,.553,2.6,4.4,7.0,0.8,0.4,0.8,1.9,3.1,2022
156,Javin DeLaurier,WIS,29,22.2,6.8,3.0,5.6,.540,0.0,0.8,.045,0.4,1.0,.414,2.6,5.6,8.2,1.5,1.2,1.2,0.8,3.1,2022
157,James Banks,TEX,32,19.1,6.6,2.8,4.5,.614,0.0,0.0,.000,0.5,1.0,.531,1.8,3.8,5.6,1.3,0.5,1.3,1.2,2.3,2022
158,Brandon Fields,TEX,31,16.9,6.5,2.5,6.5,.395,0.6,2.5,.253,0.5,0.8,.667,0.4,2.0,2.4,3.6,0.5,0.1,1.7,0.9,2022
159,Malik Benlevi,IWA,27,16.1,6.4,2.7,5.5,.490,0.3,1.5,.225,0.3,0.6,.529,2.1,1.8,3.9,0.7,0.5,0.7,0.3,2.3,2022
160,Isaiah Brown,TEX,34,24.6,6.4,2.4,5.6,.424,1.0,2.9,.350,0.3,0.4,.733,0.9,2.4,3.4,1.2,1.2,0.2,1.1,2.1,2022
161,Raiquan Gray,LIN,26,22.8,6.3,2.3,5.3,.438,0.2,1.0,.240,0.9,1.1,.821,1.8,4.7,6.4,3.0,0.8,0.5,1.5,2.7,2022
162,Obadiah Noel,RAP,22,17.2,6.2,2.2,5.5,.393,0.6,2.5,.232,0.8,1.0,.783,0.5,1.2,1.8,1.5,0.6,0.1,1.0,2.0,2022
163,Jemerrio Jones,SBL,31,21.5,6.2,2.8,5.0,.568,0.1,0.3,.333,0.2,0.6,.368,3.4,4.4,7.7,2.5,1.2,0.8,1.3,2.8,2022
164,Jon Teske,LAK,29,24.7,6.2,2.2,4.3,.504,0.4,1.2,.333,0.8,1.1,.727,0.9,4.3,5.2,2.2,1.2,1.6,1.0,2.4,2022
165,Mitch Ballock,CLE,26,24.4,6.2,2.0,5.9,.333,1.7,5.2,.316,0.3,0.4,.727,0.3,2.4,2.7,1.1,0.5,0.3,0.4,1.3,2022
166,Kaleb Johnson,AUS,23,16.2,6.1,2.6,5.2,.500,0.0,0.2,.200,0.4,0.8,.526,1.2,1.9,3.1,0.7,0.5,0.2,0.9,1.1,2022
167,Jacob Evans,SCW,29,23.9,6.0,2.4,5.7,.416,0.3,1.9,.182,0.6,0.7,.800,1.1,3.8,4.9,2.5,0.8,0.7,1.3,2.2,2022
168,E.J. Onu,MHU,26,16.8,5.8,2.3,4.6,.492,0.5,1.3,.382,0.4,0.7,.611,1.5,2.2,3.6,0.1,0.2,2.1,0.6,1.1,2022
169,Anthony Mathis,TEX,31,15.8,5.7,1.8,5.3,.345,1.4,3.9,.344,0.4,0.6,.667,0.3,1.5,1.8,0.6,0.4,0.0,0.6,1.6,2022
170,Lydell Elmore,WES,23,12.4,5.1,2.2,3.2,.689,0.0,0.0,.000,0.4,0.6,.692,1.2,2.2,3.4,0.6,0.7,0.5,0.3,1.7,2022
171,Trey Mourning,SXF,28,11.5,5.0,1.8,4.1,.443,0.1,0.5,.267,0.7,0.9,.800,1.1,2.4,3.5,0.4,0.6,0.2,0.8,2.1,2022
172,Denzel Mahoney,AUS,25,19.2,5.0,1.8,4.5,.393,1.3,3.5,.379,0.1,0.2,.750,0.3,1.2,1.5,1.0,0.5,0.0,0.4,2.0,2022
173,Ikenna Ndugba,GBO,23,18.2,4.9,2.0,4.5,.433,0.4,1.6,.270,0.3,0.4,.778,0.3,1.8,2.0,2.3,0.9,0.1,1.2,2.3,2022
174,Christian Terrell,STO,30,16.4,4.8,1.9,4.2,.441,0.9,2.6,.346,0.1,0.4,.308,0.3,1.5,1.8,1.0,0.4,0.2,0.6,1.1,2022
175,Elijah Cain,SBL,25,17.5,4.7,1.6,4.2,.371,0.6,1.8,.318,0.6,0.7,.882,0.3,1.6,1.9,1.7,1.1,0.3,0.6,1.6,2022
176,LiAngelo Ball,GBO,28,13.2,4.6,1.7,4.3,.395,1.1,3.0,.357,0.1,0.1,.667,0.5,0.7,1.1,0.3,0.4,0.1,0.4,0.7,2022
177,Will Vorhees,FWN,28,13.5,4.4,1.8,3.6,.500,0.2,0.9,.208,0.4,0.6,.556,1.5,2.0,3.5,0.8,0.2,0.3,0.7,2.6,2022
178,Deng John Geu,TEX,31,14.9,4.3,1.7,3.5,.486,0.3,1.1,.265,0.4,0.6,.579,1.2,2.4,3.6,0.6,0.3,0.5,0.9,1.6,2022
179,Perrion Callandret,WCB,28,20.7,4.1,1.6,4.1,.391,0.5,1.5,.317,0.3,0.5,.533,0.1,2.5,2.6,3.3,0.9,0.3,1.5,2.1,2022
180,"Robert Baker, Jr.",STO,26,10.4,4.0,1.6,2.9,.560,0.5,1.2,.438,0.1,0.2,.600,0.7,1.7,2.3,0.2,0.3,0.5,0.3,1.3,2022
181,Nate Renfro,AUS,24,12.2,3.6,1.5,2.3,.648,0.2,0.5,.308,0.3,1.0,.304,1.3,1.6,2.9,1.0,0.8,0.9,0.8,1.9,2022
182,Michael Gilmore,RAP,21,13.7,3.3,1.4,3.1,.439,0.1,1.0,.100,0.3,0.6,.538,1.0,3.0,4.0,0.7,0.5,0.3,0.9,2.1,2022
183,Andre Ingram,SBL,25,12.3,3.0,0.9,2.4,.383,0.8,2.1,.365,0.2,0.3,.714,0.1,1.0,1.1,0.5,0.3,0.0,0.2,1.0,2022
184,Demarcus Holland,DEL,24,17.6,2.9,1.0,2.8,.373,0.4,1.3,.333,0.3,0.4,.667,0.9,1.7,2.5,0.9,0.9,0.2,0.5,1.6,2022
185,Devearl Ramsey,STO,27,11.4,2.9,1.0,3.2,.302,0.4,1.5,.300,0.3,0.4,.818,0.4,1.4,1.8,1.4,0.8,0.1,0.3,1.2,2022
1,Carlik Jones,WCB,24,38.4,26.1,9.5,19.8,.482,2.1,5.8,.357,3.1,4.0,.789,0.7,3.7,4.4,7.0,1.7,0.1,2.5,1.3,2023
