#,Player,Team,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,year
199,Alex King,OLI,.542,.515,144.5,4.0,11.4,7.7,8.9,12.7,1.0,0.0,17.5,-1.2,1.2,104.6,122.2,-17.6,108.9,8.9,2021
200,Kresimir Nikic,BER,.533,.450,125.0,7.6,12.4,10.1,4.0,22.3,1.6,2.0,14.2,-4.9,1.3,98.4,99.7,-1.3,19.5,8.4,2021
201,Malte Delow,BER,.503,.470,133.8,5.9,12.9,9.5,10.1,15.9,2.4,0.6,12.8,0.3,1.1,106.1,105.2,0.9,91.0,8.3,2021
202,Marco Voeller,FRA,.468,.460,92.7,13.8,15.5,14.6,11.0,19.8,1.5,0.9,13.1,-1.3,1.1,100.5,113.8,-13.3,50.9,8.3,2021
203,Lazeric Jones,BAY,.529,.472,161.5,1.4,7.0,4.4,20.7,20.7,1.4,0.5,20.1,0.3,1.2,99.5,116.0,-16.5,68.8,8.2,2021
204,Bjarne Kraushaar,GIE,.543,.475,148.8,0.3,7.2,3.7,27.0,26.0,1.1,0.0,18.9,1.7,1.3,101.9,128.3,-26.3,68.1,7.9,2021
205,Anthony Watkins,BLB,.510,.600,60.0,4.7,5.0,4.8,0.0,0.0,2.0,0.0,10.4,0.0,1.2,106.8,122.5,-15.6,3.3,7.5,2021
206,Dennis Kramer,GOE,.497,.451,127.2,8.8,20.6,14.7,10.7,21.1,0.6,2.8,18.9,-4.0,1.2,94.7,118.6,-23.9,43.8,7.4,2021
207,Virgil Matthews,BVC,.432,.413,122.5,4.9,11.4,8.1,31.8,33.9,2.3,0.9,14.2,3.1,0.9,92.2,117.7,-25.5,89.1,7.1,2021
208,Jacob Hollatz,EWE,.387,.361,88.9,4.5,11.2,7.9,29.3,33.4,5.9,1.2,17.1,3.3,0.9,89.7,99.9,-10.2,16.1,7.1,2021
209,Akeem Vargas,GOE,.566,.513,161.6,4.1,14.5,9.2,8.2,24.2,1.8,0.0,11.1,-2.0,1.3,100.9,120.7,-19.8,82.3,6.9,2021
210,David Brembly,BC,.456,.419,135.3,3.6,11.0,7.1,4.7,9.6,1.0,0.3,21.8,-2.7,1.0,94.9,120.9,-26.0,36.0,6.7,2021
211,Liam O'Reilly,GIE,.463,.434,144.2,0.0,13.9,6.6,17.4,19.9,1.0,0.5,19.7,-0.9,1.0,89.0,125.0,-36.1,30.8,6.4,2021
212,Max DiLeo,HAM,.431,.405,144.2,3.7,6.2,4.9,8.9,8.3,3.2,0.2,11.4,2.1,0.9,101.8,108.8,-7.0,70.8,6.4,2021
213,Jannes Hundt,RAS,.502,.442,140.5,0.9,4.9,2.9,22.3,18.8,1.5,0.0,16.4,2.4,1.2,102.1,122.6,-20.6,48.8,6.3,2021
214,Garai Zeeb,BLB,.497,.460,154.4,3.0,4.2,3.6,14.0,20.1,3.3,0.3,11.5,1.1,1.1,102.7,117.5,-14.8,38.8,6.2,2021
215,Julian Albus,OLI,.602,.589,182.7,1.6,10.3,5.9,14.4,25.9,1.8,0.7,11.2,-0.2,1.2,101.3,121.0,-19.7,45.1,6.2,2021
216,Lukas Herzog,LUD,.476,.462,129.8,2.7,8.3,5.3,7.5,10.1,1.4,0.0,13.1,0.5,1.0,103.4,110.2,-6.9,66.6,6.0,2021
217,Stefan Peno,RAS,.421,.363,129.9,2.1,11.6,6.8,38.0,30.0,2.5,0.6,22.3,0.8,1.0,85.0,118.4,-33.4,113.6,6.0,2021
218,Dominique Johnson,BVC,.593,.578,163.2,2.2,14.4,8.2,10.7,22.1,0.7,0.0,11.9,-1.2,1.2,103.9,121.5,-17.6,58.4,5.9,2021
219,Jacob Patrick,LUD,.483,.467,154.0,4.3,5.8,5.0,4.2,10.4,1.5,0.9,14.1,-1.3,1.0,103.7,111.2,-7.5,23.0,5.8,2021
220,Jason George,BAY,.515,.487,124.5,2.8,16.1,9.5,4.4,15.5,0.8,1.1,12.5,-2.0,1.2,98.5,111.4,-12.9,23.4,5.6,2021
221,Filip Stanic,BVC,.468,.500,76.1,22.2,19.8,21.0,9.7,32.6,0.9,1.2,24.0,-12.9,1.1,78.8,115.7,-37.0,30.1,5.6,2021
222,Mateo Seric,BRO,.542,.500,173.2,2.6,10.7,6.8,1.5,10.8,0.5,0.0,16.6,-3.2,1.2,104.9,118.5,-13.6,6.1,5.4,2021
223,Len Schoormann,FRA,.592,.569,146.6,7.4,5.1,6.3,7.8,31.7,1.0,0.0,18.8,-9.5,1.4,88.0,120.1,-32.1,13.0,5.0,2021
224,Jonas Mattisseck,BER,.456,.444,129.2,2.1,6.9,4.6,11.6,15.6,1.5,0.4,14.6,0.5,0.9,94.5,109.2,-14.7,59.0,4.9,2021
225,Sasha Grant,BAY,.507,.456,137.7,6.6,10.5,8.6,3.6,17.3,0.7,1.4,12.3,-2.7,1.2,101.0,111.6,-10.7,28.4,4.9,2021
226,Deron Washington,BC,.398,.361,111.0,6.2,15.9,11.0,17.1,20.5,1.2,0.0,18.1,-1.2,0.9,84.3,119.8,-35.5,44.3,4.7,2021
227,Benjamin David Lischka,TBB,.519,.450,155.7,4.1,12.3,8.1,7.1,24.4,0.9,0.4,14.7,-4.6,1.2,91.0,119.3,-28.4,20.3,4.4,2021
228,Nils Hassfurther,OLI,.426,.400,140.9,3.0,2.2,2.6,20.6,21.3,1.4,0.0,14.6,2.1,0.9,90.6,125.8,-35.2,31.4,4.3,2021
229,Alex Ruoff,BRO,.352,.333,107.3,3.8,9.9,6.9,18.5,24.0,1.8,0.5,12.0,3.0,0.7,90.0,113.1,-23.1,28.4,4.3,2021
230,Simas Lukosius,TBB,.506,.444,163.9,0.0,14.0,7.1,10.4,27.5,1.3,0.0,20.1,-7.6,1.1,82.0,117.8,-35.8,10.5,4.1,2021
231,Joanic Gruttner Bacoul,BRO,.474,.474,64.3,6.5,13.3,10.0,9.5,32.1,3.0,0.9,12.2,-4.0,0.9,83.7,109.5,-25.8,9.5,3.8,2021
232,Kay Bruhnke,BAY,.585,.514,164.8,3.6,9.8,7.0,6.7,26.0,0.3,0.7,17.2,-6.3,1.4,94.3,117.5,-23.2,8.1,3.8,2021
233,Luis Figge,BVC,.427,.363,128.7,2.8,8.0,5.4,8.7,16.4,2.6,0.6,13.8,-1.2,1.0,87.6,121.3,-33.7,10.4,3.7,2021
234,Jannik Gottsche,BLB,.521,.625,87.5,4.9,20.2,12.5,5.8,30.3,0.0,5.9,9.8,-3.8,1.5,83.6,117.9,-34.4,6.0,2.8,2021
235,Nico Wenzl,BAY,.457,.500,117.9,0.0,5.7,3.1,20.5,36.3,2.5,0.0,15.1,-2.3,1.1,75.3,111.0,-35.6,3.8,2.6,2021
236,Philip Jalalpoor,BAY,.420,.395,119.4,3.0,9.1,6.2,10.6,18.8,1.1,0.3,14.6,-0.9,0.9,85.0,118.5,-33.5,19.3,2.6,2021
237,David Kramer,BAY,.395,.375,116.7,3.5,13.1,8.2,3.8,11.8,1.7,0.0,16.7,-2.4,0.8,83.8,113.7,-29.9,5.5,2.2,2021
238,Marko Krstanovic,BC,.471,.449,117.0,2.2,6.4,4.3,12.7,43.2,3.3,1.3,11.7,-5.3,1.1,70.4,116.6,-46.2,3.3,1.2,2021
1,Ethan Happ,LUD,.627,.616,123.4,18.5,18.6,18.5,20.0,16.2,4.0,3.4,22.9,-1.0,1.4,123.3,100.5,22.8,150.0,28.3,2022
2,Oscar da Silva,BER,.683,.660,187.4,10.5,21.6,16.3,10.0,10.0,2.7,5.4,21.1,-1.0,1.5,133.1,95.4,37.7,448.5,26.5,2022
3,Desi Rodriguez,OLI,.683,.638,153.2,12.0,20.8,16.6,11.2,16.1,2.2,2.5,26.9,-5.4,1.6,122.3,113.7,8.6,361.5,25.9,2022
4,Christ Koumadje,BER,.740,.744,138.2,19.2,27.1,23.3,4.7,14.4,0.4,7.5,18.6,-4.1,1.8,134.6,96.1,38.5,224.0,25.5,2022
5,T.J. Shorts II,CRA,.617,.561,177.8,1.2,11.8,6.7,41.4,16.0,3.2,1.1,30.4,4.5,1.4,119.2,110.2,9.0,318.8,25.4,2022
6,Parker Jackson-Cartwright,TBB,.556,.505,155.3,3.9,11.4,7.5,43.5,14.7,3.7,0.5,32.6,5.0,1.3,119.5,108.6,10.9,519.4,25.3,2022
7,Augustine Rubit,BAY,.638,.580,176.7,10.5,19.0,14.9,11.0,10.7,2.5,2.5,21.6,-0.7,1.5,129.9,102.1,27.8,301.0,23.5,2022
8,Martynas Sajus,BAY,.719,.682,144.3,14.6,21.1,17.9,13.0,15.5,1.7,3.6,17.8,-1.1,1.8,135.7,113.7,22.0,366.4,23.1,2022
9,Evans Rapieque,BC,.690,.667,129.2,0.0,0.0,0.0,31.8,0.0,4.4,0.0,13.0,13.6,3.0,163.5,114.2,49.3,9.8,22.5,2022
10,Goran Huskic,BC,.705,.684,181.4,8.1,19.9,14.3,31.6,22.7,1.9,2.2,19.5,2.6,1.6,127.1,117.6,9.5,375.6,22.1,2022
11,Marcus Eriksson,BER,.752,.732,194.8,0.0,9.3,4.9,10.4,8.2,0.5,0.0,21.8,0.3,1.6,142.4,109.5,32.9,80.9,22.0,2022
12,Martin Geben,BRO,.690,.664,239.3,12.8,24.1,18.3,8.6,18.5,1.2,6.3,20.8,-5.3,1.6,120.5,112.2,8.3,237.9,21.8,2022
13,Maik Kotsar,HAM,.638,.613,128.5,11.7,23.2,17.4,12.2,14.2,1.7,0.7,21.3,-2.1,1.5,122.3,106.5,15.8,408.3,21.1,2022
14,Michael Kessens,TBB,.682,.664,133.6,14.1,19.2,16.6,6.1,16.0,1.5,1.8,20.0,-4.7,1.7,126.4,110.0,16.3,279.9,21.0,2022
15,Deshaun Thomas,BAY,.621,.596,166.7,7.2,11.4,9.4,10.0,11.7,1.2,1.2,27.6,-3.6,1.4,117.8,108.4,9.4,327.1,20.9,2022
16,Kamar Baldwin,GOE,.556,.501,172.0,3.3,15.4,9.3,23.4,11.6,2.2,0.6,31.9,-0.5,1.2,111.9,109.1,2.8,255.8,20.8,2022
17,Jamel McLean,FRA,.645,.583,145.5,8.9,20.3,14.5,7.6,15.9,2.8,0.8,23.6,-5.4,1.8,116.5,102.7,13.8,164.8,20.6,2022
18,Johannes Thiemann,BER,.648,.567,164.9,10.8,20.2,15.7,18.7,21.9,2.3,0.3,23.4,-3.5,1.7,118.3,100.0,18.2,254.4,20.3,2022
19,Ben Lammers,BER,.595,.560,133.1,10.6,21.6,16.3,7.6,9.7,2.3,7.0,17.0,-0.4,1.3,125.2,97.5,27.7,184.6,20.2,2022
20,Max Heidegger,EWE,.576,.555,150.5,2.2,8.5,5.2,29.8,11.9,1.5,0.4,30.0,2.9,1.3,114.4,117.4,-3.1,254.4,19.9,2022
21,Jonah Radebaugh,LUD,.579,.545,162.7,4.0,17.6,10.3,19.8,11.4,3.0,1.0,21.1,2.7,1.3,120.7,104.0,16.7,485.8,19.7,2022
22,Jaron Blossomgame,RUL,.625,.579,167.3,4.5,17.3,11.2,6.5,8.3,1.5,2.0,21.4,-1.4,1.5,124.3,108.4,16.0,404.1,19.7,2022
23,Cristiano Felicio,RUL,.663,.626,203.9,14.4,26.2,20.6,5.1,17.4,0.6,4.3,18.3,-4.8,1.6,121.8,105.7,16.1,212.9,19.6,2022
24,Chris Dowe,BRO,.571,.532,148.0,9.4,13.3,11.3,26.6,16.9,2.5,0.6,24.5,0.7,1.3,114.2,114.3,-0.1,155.0,19.5,2022
25,Nicolas Bretzel,RUL,.559,.538,162.0,16.3,25.5,21.1,5.8,9.6,1.5,3.4,19.5,-1.8,1.3,117.9,104.4,13.5,101.8,19.4,2022
26,Justin Simon,LUD,.511,.488,132.0,6.7,17.3,11.6,11.2,7.6,3.4,2.9,23.5,0.4,1.2,110.7,101.2,9.5,354.5,19.3,2022
27,Othello Hunter,BAY,.641,.607,162.6,15.4,19.3,17.4,10.3,19.5,2.0,2.3,19.9,-4.4,1.5,117.9,107.6,10.2,170.4,19.3,2022
28,Rawle Alkins,LUD,.541,.510,135.2,6.6,10.8,8.5,12.6,10.0,2.3,1.9,25.8,-1.0,1.3,112.4,105.1,7.3,141.9,19.1,2022
29,John Bryant,BC,.688,.627,188.2,12.0,27.5,20.4,16.7,22.7,0.2,3.9,20.0,-2.5,1.7,122.1,114.8,7.3,98.5,19.1,2022
30,Michal Michalak,EWE,.575,.524,156.1,4.4,17.1,10.3,13.0,9.4,1.3,0.6,25.9,-0.2,1.3,117.0,115.6,1.3,174.9,18.9,2022
31,Kendale McCullum,GIE,.524,.465,143.0,2.1,13.6,7.8,43.7,20.6,4.1,0.3,27.3,3.3,1.3,104.5,109.8,-5.3,347.6,18.7,2022
32,Tremmell Darden,LUD,.572,.548,157.7,6.2,14.0,9.9,9.4,9.0,2.5,3.6,21.1,-0.7,1.2,117.2,103.1,14.1,226.1,18.7,2022
33,Nuni Omot,GIE,.615,.576,163.1,5.8,18.8,12.2,8.6,14.6,1.2,1.3,24.7,-4.8,1.4,113.4,113.8,-0.5,284.9,18.5,2022
34,Phil Pressey,EWE,.551,.526,149.8,2.6,14.5,8.2,37.1,19.1,4.4,0.2,20.6,7.2,1.2,114.0,108.7,5.3,352.6,18.5,2022
35,Christian Sengfelder,BRO,.619,.587,172.6,9.5,15.7,12.5,4.9,9.8,0.9,0.7,21.7,-2.8,1.4,122.7,119.0,3.7,355.0,18.2,2022
36,Nick Weiler-Babb,BAY,.625,.586,171.7,6.0,15.6,11.0,20.8,15.5,3.0,0.7,17.1,2.9,1.4,126.6,104.2,22.3,327.0,18.2,2022
37,Mindaugas Susinskas,BVC,.706,.689,185.6,4.1,12.6,8.6,11.9,12.7,2.1,1.4,18.6,-0.6,1.5,127.0,105.6,21.5,288.6,18.2,2022
38,Justin Simon,RUL,.535,.522,143.1,2.8,9.3,6.7,6.4,3.9,4.1,2.0,22.5,0.6,1.1,115.7,109.9,5.7,15.9,18.1,2022
39,William Buford,OLI,.571,.536,172.6,4.1,14.4,9.4,18.6,9.2,2.0,0.8,22.2,2.7,1.2,119.5,115.2,4.4,228.1,18.0,2022
40,Luke Sikma,BER,.564,.541,155.9,11.6,20.4,16.2,36.9,27.4,2.0,1.3,21.0,3.2,1.3,111.6,99.9,11.7,353.0,18.0,2022
41,Sindarius Thornwell,RUL,.607,.562,164.1,3.7,18.9,11.6,13.2,15.1,2.2,2.7,20.5,-1.6,1.4,114.2,104.9,9.3,314.6,18.0,2022
42,Richmond Aririguzoh,CRA,.724,.724,136.3,13.6,18.1,15.9,4.0,12.7,1.0,5.1,13.8,-2.0,2.0,139.4,112.7,26.8,138.6,18.0,2022
43,Tim Schneider,BER,.660,.656,163.5,7.0,13.9,10.7,8.5,10.3,1.1,1.2,19.7,-0.9,1.4,125.0,99.4,25.6,89.3,17.8,2022
44,Chris Coffey,BC,.624,.625,136.3,13.5,19.6,16.6,5.5,15.0,2.3,2.3,16.1,-3.0,1.4,120.1,115.6,4.5,169.1,17.7,2022
45,Terry Allen,BAY,.657,.645,171.9,5.8,14.7,10.3,13.1,11.5,2.1,1.0,17.6,0.5,1.4,125.8,117.0,8.8,325.0,17.7,2022
46,Jaren Lewis,CRA,.592,.543,169.6,5.5,17.9,11.8,11.5,10.9,2.2,1.7,19.6,0.1,1.3,117.7,112.2,5.5,364.4,17.7,2022
47,Robert Lowery,MLP,.598,.554,167.8,3.1,6.7,4.9,29.8,15.9,2.1,0.3,22.9,2.9,1.3,116.6,116.0,0.6,257.5,17.6,2022
48,Craig Moller,OLI,.605,.548,163.2,9.1,18.2,13.8,11.1,10.6,1.7,2.0,17.0,0.9,1.4,126.5,115.2,11.3,266.0,17.5,2022
49,Philipp Herkenhoff,RUL,.645,.633,160.8,11.3,16.2,13.9,8.9,13.3,1.9,1.5,16.0,-1.0,1.4,125.5,106.7,18.8,198.1,17.5,2022
50,Will Cherry,FRA,.547,.498,149.8,2.8,14.0,8.4,29.3,17.2,3.6,0.9,24.8,1.3,1.3,106.2,102.7,3.5,251.8,17.5,2022
51,Martin Breunig,EWE,.618,.566,133.2,11.9,15.6,13.6,6.8,14.1,2.0,0.6,18.4,-2.8,1.5,121.1,115.3,5.8,152.0,17.4,2022
52,Brayon Blake,GIE,.599,.546,168.9,4.4,21.3,13.0,6.8,8.3,2.0,0.0,20.9,-1.2,1.4,121.7,107.5,14.2,86.0,17.4,2022
53,Javontae Hawkins,TBB,.578,.531,159.7,5.4,11.9,8.5,7.2,11.0,0.9,0.8,25.8,-3.6,1.3,117.5,114.0,3.5,212.4,17.3,2022
54,Norris Agbakoko,EWE,.609,.636,97.0,17.0,31.2,23.4,2.1,14.0,0.6,3.8,16.0,-4.0,1.4,117.6,116.2,1.4,30.8,17.3,2022
55,Harald Frey,GOE,.575,.528,166.8,0.3,11.2,5.6,28.1,11.8,2.4,0.0,21.8,4.9,1.3,118.2,113.7,4.5,124.1,17.3,2022
56,Louis Olinde,BER,.605,.557,161.9,8.4,18.3,13.5,6.4,12.3,2.2,2.5,19.0,-2.4,1.4,120.7,100.0,20.7,234.1,17.3,2022
57,David Kramer,BLB,.581,.541,156.5,4.8,15.1,9.8,11.2,14.2,2.6,1.2,27.6,-4.6,1.3,108.9,107.5,1.3,215.1,17.3,2022
58,Andreas Seiferth,BAY,.598,.583,219.1,9.6,24.2,16.9,19.3,16.8,0.8,1.6,22.2,-1.6,1.4,111.2,114.7,-3.5,96.9,17.3,2022
59,Akil Mitchell,BRO,.549,.549,136.4,10.2,20.1,15.0,19.8,19.9,2.7,2.0,23.3,-2.8,1.3,104.0,112.0,-8.0,235.8,17.2,2022
60,Caleb Homesley,HAM,.532,.505,150.2,2.5,15.6,9.0,31.9,16.1,1.8,1.9,30.4,0.8,1.1,105.9,108.3,-2.4,340.0,17.2,2022
61,Justin Robinson,BRO,.559,.539,149.6,2.7,8.6,5.6,34.0,14.4,2.3,0.1,22.6,5.8,1.2,117.2,117.7,-0.6,335.5,17.2,2022
62,Matt Haarms,FRA,.611,.585,127.9,9.9,21.7,15.8,4.5,16.4,1.1,8.2,18.5,-5.0,1.4,109.6,104.1,5.5,175.6,17.2,2022
63,Tai Odiase,EWE,.581,.560,117.8,10.7,19.4,14.7,3.1,12.9,1.1,6.1,19.2,-4.1,1.4,112.5,111.4,1.1,239.4,17.1,2022
64,Jaleen Smith,BER,.581,.543,172.4,4.2,11.0,7.8,24.4,14.4,1.8,0.8,21.9,3.2,1.3,120.8,103.6,17.2,325.4,16.9,2022
65,Owen Klassen,BLB,.592,.564,138.0,12.9,22.4,17.7,12.8,20.4,1.5,3.0,22.9,-5.5,1.5,107.1,107.2,-0.1,256.8,16.9,2022
66,Brekkott Chapman,MLP,.568,.525,150.9,6.9,23.3,15.0,7.3,14.7,1.9,2.8,23.5,-4.6,1.3,106.7,111.4,-4.7,297.3,16.7,2022
67,Jaylon Brown,HAM,.596,.544,162.6,2.1,8.7,5.4,13.4,14.2,2.2,0.3,27.1,-3.3,1.4,112.1,111.1,0.9,234.0,16.7,2022
68,Andreas Obst,BAY,.637,.606,177.3,1.1,11.8,6.6,12.6,9.5,1.0,0.0,22.0,0.3,1.4,125.2,110.5,14.7,225.4,16.7,2022
69,Martin Peterka,BLB,.650,.636,171.1,5.5,12.3,8.9,13.6,10.3,1.1,0.7,17.4,1.1,1.4,128.0,112.9,15.1,297.9,16.5,2022
70,James Woodard,LUD,.537,.525,138.2,5.8,13.6,9.5,16.5,10.1,1.9,0.4,22.6,1.5,1.2,113.4,108.5,4.9,175.9,16.5,2022
71,Darrun Hilliard,BAY,.591,.527,162.3,1.1,11.8,6.8,19.6,16.9,3.2,0.4,24.7,-1.1,1.4,111.1,102.8,8.2,76.9,16.5,2022
72,Jeremy Morgan,TBB,.558,.528,154.3,5.0,12.4,8.6,10.6,8.7,2.5,1.9,20.2,0.4,1.2,121.3,110.4,10.9,281.0,16.5,2022
73,Jared Savage,CRA,.736,.741,163.2,3.1,19.0,11.5,5.6,8.1,2.2,1.5,13.5,0.1,1.6,135.0,106.6,28.4,73.6,16.4,2022
74,Kelvin Martin,MLP,.560,.546,135.1,6.5,19.2,12.7,9.6,14.8,4.2,0.6,19.9,-2.7,1.3,106.4,107.4,-1.0,217.6,16.4,2022
75,Justin Gorham,TBB,.616,.595,158.2,10.5,23.9,17.1,3.9,13.2,1.8,0.2,17.8,-3.6,1.4,120.9,107.6,13.3,207.4,16.4,2022
76,Isiaha Mike,BVC,.589,.541,160.3,7.3,19.4,13.6,11.6,15.0,2.6,1.7,20.4,-2.0,1.3,111.7,100.8,10.8,300.9,16.4,2022
77,Phil Fayne,GIE,.643,.681,108.5,14.6,12.1,13.4,5.5,15.9,1.2,1.9,16.7,-3.7,1.6,117.8,116.2,1.6,222.4,16.4,2022
78,Janari Joesaar,BAY,.637,.607,173.7,7.2,23.6,15.3,8.2,14.8,2.3,1.2,16.7,-2.1,1.4,118.7,115.7,3.1,205.5,16.3,2022
79,Robin Amaize,BLB,.584,.551,157.4,5.7,12.2,9.0,20.9,18.7,3.1,0.7,24.5,-2.1,1.3,107.7,110.4,-2.7,111.6,16.3,2022
80,Filip Stanic,OLI,.591,.605,106.0,14.1,18.0,16.2,9.8,18.6,0.8,2.4,21.3,-4.6,1.4,107.8,118.1,-10.3,231.8,16.3,2022
81,Semaj Christon,RUL,.529,.498,149.9,2.6,7.7,5.2,34.4,16.4,2.0,0.5,25.7,3.5,1.2,107.5,111.5,-4.0,344.9,16.3,2022
82,Vladimir Lucic,BAY,.613,.543,162.8,4.4,17.3,11.1,14.0,13.2,1.6,0.9,18.8,0.6,1.5,123.3,106.6,16.7,224.0,16.3,2022
83,Tookie Brown,BLB,.569,.524,159.9,3.1,10.6,6.9,29.5,18.0,2.3,0.4,23.6,1.7,1.3,111.6,111.7,-0.1,193.6,16.2,2022
84,Jordan Geist,MLP,.557,.479,156.1,3.2,13.9,8.5,12.1,10.5,2.2,0.4,23.2,-0.8,1.3,112.5,114.7,-2.2,226.8,16.1,2022
85,Jordan Hulls,LUD,.628,.609,176.1,1.9,7.0,4.3,21.4,11.4,1.9,0.1,15.8,5.1,1.3,130.6,110.3,20.4,298.1,16.1,2022
86,Nihad Djedovic,BAY,.618,.542,160.9,5.8,15.8,10.9,12.4,15.3,1.6,0.5,19.8,-1.4,1.5,120.6,107.6,13.1,184.3,16.1,2022
87,Osasumwen Osaghae,MLP,.548,.532,109.7,15.9,21.4,18.5,1.7,16.3,1.3,6.4,18.9,-5.8,1.3,106.5,113.5,-7.0,67.6,15.9,2022
88,Saulius Kulvietis,TBB,.615,.575,165.9,5.9,12.3,9.0,7.8,10.3,1.3,0.8,18.4,-1.0,1.4,127.7,113.0,14.7,200.9,15.8,2022
89,Abdul-Malik Abu,OLI,.654,.641,158.9,15.1,13.5,14.2,6.8,25.1,1.1,0.8,23.9,-10.0,1.6,106.2,111.7,-5.5,41.8,15.8,2022
90,Cameron Hunt,OLI,.606,.547,178.1,2.7,8.1,5.5,19.8,14.0,1.7,0.8,20.0,2.1,1.4,120.2,120.4,-0.1,270.4,15.8,2022
91,Darion Atkins,BVC,.594,.577,149.0,9.6,21.3,15.8,12.9,19.2,1.3,2.8,21.5,-3.9,1.3,106.6,104.0,2.5,290.8,15.8,2022
92,Harper Kamp,GOE,.603,.568,162.8,6.7,16.0,11.3,11.9,15.7,2.7,0.9,19.3,-2.0,1.4,113.6,109.9,3.7,157.5,15.6,2022
93,Ricky Paulding,EWE,.599,.573,171.5,3.0,9.4,6.0,9.7,9.1,2.2,0.9,18.8,0.2,1.3,119.1,114.5,4.7,253.8,15.6,2022
94,"Reggie Upshaw, Jr.",BC,.537,.522,130.5,6.2,23.0,15.1,7.6,11.0,2.4,1.6,20.9,-1.8,1.2,105.0,113.5,-8.4,202.1,15.6,2022
95,Tyson Ward,TBB,.546,.520,137.5,10.0,17.7,13.7,8.9,12.4,2.5,1.9,19.0,-1.6,1.3,114.2,108.8,5.4,158.8,15.5,2022
96,Lukas Meisner,HAM,.580,.569,147.2,7.7,18.5,13.0,9.4,14.3,2.1,2.1,19.7,-2.5,1.3,111.3,105.9,5.4,209.1,15.5,2022
97,Cameron Clark,EWE,.522,.496,150.3,6.2,22.4,13.3,5.8,9.0,1.8,0.6,23.2,-2.4,1.2,106.0,116.5,-10.6,98.1,15.4,2022
98,Stephen Brown,GOE,.550,.488,160.1,2.9,7.4,5.1,29.6,16.6,1.6,0.1,24.8,2.1,1.3,109.8,114.7,-4.9,243.4,15.3,2022
99,Terrell Harris,CRA,.569,.532,158.8,2.6,10.0,6.4,18.2,14.8,2.1,0.2,22.9,0.0,1.3,108.7,115.5,-6.8,259.3,15.3,2022
100,Alen Pjanic,EWE,.638,.611,172.4,6.4,15.8,10.8,7.5,14.3,3.2,2.4,14.6,-1.3,1.4,121.2,108.2,13.0,132.0,15.2,2022
101,Jake Toolson,GOE,.626,.602,169.5,1.9,10.0,5.9,12.1,11.3,1.4,0.5,19.4,-0.1,1.4,119.9,113.5,6.4,181.8,15.1,2022
102,J.D. Miller,GIE,.580,.561,159.1,8.7,16.7,12.5,12.9,18.5,1.7,2.7,18.2,-2.5,1.3,108.2,114.4,-6.3,157.5,15.1,2022
103,Tamir Blatt,BER,.546,.500,157.9,3.8,8.9,6.5,40.4,23.2,1.3,0.0,22.2,6.9,1.2,115.0,106.0,9.0,273.1,15.1,2022
104,Justus Hollatz,HAM,.551,.503,148.0,3.6,8.3,5.9,36.9,23.4,3.3,0.3,17.6,6.8,1.3,114.5,108.4,6.1,254.5,15.0,2022
105,Leon Radosevic,BAY,.573,.541,166.6,6.3,15.1,10.9,14.3,13.2,1.5,2.4,17.4,1.0,1.2,117.6,105.5,12.0,144.1,15.0,2022
106,Gavin Schilling,BAY,.535,.524,104.1,15.0,28.9,22.1,7.4,18.4,1.6,1.7,20.0,-4.9,1.3,104.6,102.2,2.4,144.5,14.9,2022
107,Jonathan Baehre,LUD,.522,.488,149.6,8.2,16.6,12.2,13.2,21.4,3.9,4.7,20.7,-4.3,1.1,98.5,99.5,-0.9,35.1,14.8,2022
108,Jonas Richter,BVC,.600,.602,138.6,9.9,17.5,13.9,13.3,19.9,2.2,2.7,18.3,-2.5,1.4,108.0,102.8,5.2,238.8,14.7,2022
109,Nate Grimes,GOE,.556,.552,134.4,15.1,26.1,20.4,3.7,19.6,1.3,3.5,19.7,-6.8,1.2,102.1,109.8,-7.7,75.6,14.7,2022
110,Mike Caffey,CRA,.555,.533,156.3,4.7,7.1,5.9,29.8,19.4,1.8,0.4,25.9,-0.3,1.2,104.3,118.4,-14.1,70.6,14.7,2022
111,Florian Koch,GIE,.635,.579,184.3,4.7,15.3,9.9,5.5,11.6,0.8,0.3,17.9,-2.4,1.4,122.5,117.3,5.1,177.3,14.7,2022
112,Luciano Parodi Gonzalez,OLI,.571,.552,168.7,1.1,6.3,3.8,36.5,25.8,3.8,0.0,22.8,2.6,1.2,104.1,120.0,-15.9,117.8,14.6,2022
113,T.J. Holyfield,EWE,.589,.578,152.1,8.8,20.7,14.6,5.2,16.9,2.4,3.1,15.9,-3.4,1.2,109.5,108.7,0.8,181.1,14.5,2022
114,Skyler Bowlin,TBB,.561,.533,151.6,4.3,7.3,5.8,25.8,17.1,1.7,0.0,20.8,3.0,1.2,118.6,114.9,3.8,234.1,14.5,2022
115,A.J. English III,BC,.617,.591,161.1,1.8,11.4,6.9,14.8,16.3,1.4,0.7,23.4,-1.9,1.4,109.7,118.0,-8.3,79.8,14.5,2022
116,Lorenz Brenneke,FRA,.637,.628,163.5,8.6,17.5,13.0,7.8,17.5,2.4,1.2,15.4,-3.0,1.5,113.3,105.7,7.6,135.4,14.4,2022
